"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2023-01-11", "Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla_lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla_lps", "Group CV [%]: cla", "Group CV [%]: cla_lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla_lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla_lps) / (ctrl)", "Ratio: (cla_lps) / (lps)", "Ratio: (no2-cla_lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla_lps) / (ctrl)", "Log2 Fold Change: (cla_lps) / (lps)", "Log2 Fold Change: (no2-cla_lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla_lps) / (ctrl)", "P-value: (cla_lps) / (lps)", "P-value: (no2-cla_lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla_lps) / (ctrl)", "Adj. P-value: (cla_lps) / (lps)", "Adj. P-value: (no2-cla_lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Liver-H-9.raw (F9)", "Peak Rating: Liver-H-10.raw (F10)", "Peak Rating: Liver-H-11.raw (F11)", "Peak Rating: Liver-H-12.raw (F12)", "Peak Rating: Liver-H-13.raw (F13)", "Peak Rating: Liver-H-14.raw (F14)", "Peak Rating: Liver-H-15.raw (F15)", "Peak Rating: Liver-H-16.raw (F16)", "Peak Rating: Liver-H-25.raw (F25)", "Peak Rating: Liver-H-26.raw (F26)", "Peak Rating: Liver-H-27.raw (F27)", "Peak Rating: Liver-H-28.raw (F28)", "Peak Rating: Liver-H-29.raw (F29)", "Peak Rating: Liver-H-30.raw (F30)", "Peak Rating: Liver-H-31.raw (F31)", "Peak Rating: Liver-H-32.raw (F32)", "Peak Rating: Liver-H-1.raw (F1)", "Peak Rating: Liver-H-2.raw (F2)", "Peak Rating: Liver-H-3.raw (F3)", "Peak Rating: Liver-H-4.raw (F4)", "Peak Rating: Liver-H-5.raw (F5)", "Peak Rating: Liver-H-6.raw (F6)", "Peak Rating: Liver-H-7.raw (F7)", "Peak Rating: Liver-H-8.raw (F8)", "Peak Rating: Liver-H-17.raw (F17)", "Peak Rating: Liver-H-18.raw (F18)", "Peak Rating: Liver-H-19.raw (F19)", "Peak Rating: Liver-H-20.raw (F20)", "Peak Rating: Liver-H-21.raw (F21)", "Peak Rating: Liver-H-22.raw (F22)", "Peak Rating: Liver-H-23.raw (F23)", "Peak Rating: Liver-H-24.raw (F24)", "Peak Rating: Liver-H-33.raw (F33)", "Peak Rating: Liver-H-34.raw (F34)", "Peak Rating: Liver-H-35.raw (F35)", "Peak Rating: Liver-H-36.raw (F36)", "Peak Rating: Liver-H-37.raw (F37)", "Peak Rating: Liver-H-38.raw (F38)", "Peak Rating: Liver-H-39.raw (F39)", "Peak Rating: Liver-H-40.raw (F40)"
"6347", "", "False", "", "C3 H2 N3 O3 P3", "Full match", " No results", " No results", " No results", " No results", "-3.05", "220.93023", "219.92295", "0.497", "3048638.15829594", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "213288.577756761", " 420977.86303725", " 320637.27563325", " 562128.18207611", " 233449.852492537", "163.070792853083", " 59.0852115582681", " 70.4523116807673", " 51.8275667446534", " 66.537143245252", "0.665", " 1.753", " 0.728", " 0.749", " 0.415", "-0.59", " 0.81", " -0.46", " -0.42", " -1.27", "0.999888630724813", " 0.872732910295454", " 0.989665626223376", " 0.804750367266794", " 0.616403658378963", "1", " 1", " 1", " 1", " 1", "6.6", "4.1", " 5.4", " ", " 3.9", " ", " ", " ", " 6.6", " 4.8", " 4.5", " ", " 3.3", " 3.5", " 4.6", " 2.7", " 6.0", " ", " ", " 6.0", " 5.4", " 2.3", " 4.5", " 4.1", " ", " 6.4", " ", " 6.0", " 5.2", " 3.9", " 6.0", " 4.8", " 4.5", " 1.6", " 5.2", " 2.0", " ", " ", " 4.2", " 3.5", " 3.5"
"6484", "", "False", "", "C16 H35 N10 P S", "Full match", " No results", " No results", " No results", " No results", "-2.36", "430.24943", "429.24216", "2.980", "3047114.28615678", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "327356.920071532", " 405900.571413679", " 314875.908255925", " 1041132.31757921", " 376758.638424141", "123.195765025866", " 40.8482374167049", " 113.917338156545", " 83.0750558805471", " 73.0391604590342", "1.040", " 3.306", " 1.197", " 0.390", " 0.362", "0.06", " 1.73", " 0.26", " -1.36", " -1.47", "0.918816509227988", " 0.154486682174007", " 0.89254247948943", " 0.367410883850749", " 0.606473384547768", "1", " 0.524349107806467", " 1", " 1", " 1", "5.8", "", " ", " ", " ", " 3.2", " 1.4", " 2.2", " ", " ", " ", " ", " 3.0", " ", " 4.8", " 0.7", " ", " ", " 3.2", " 0.7", " 2.5", " ", " ", " ", " ", " ", " ", " 1.1", " ", " 4.3", " 4.3", " 2.8", " 5.8", " 2.8", " ", " 3.0", " ", " 2.0", " ", " ", " "
"3555","","False","(+)-3,4-Didehydrocoronaridine","C21 H24 N2 O2","No results"," No results"," No results"," Not the top hit"," Full match","-3.69","336.18254","335.17526","7.238","3046229.78629121","3","0","0","","","","No matches found"," No matches found","","No matches found"," Single match found","NoMSn","","[M-H]-1","1077046.13957736"," 874723.954412429"," 1110845.9126834"," 1392988.02537917"," 1502642.89825753","44.220041971958"," 42.5512171388172"," 51.2489771585844"," 42.8080488897386"," 19.7114936692401","0.970"," 1.254"," 1.353"," 0.628"," 1.079","-0.04"," 0.33"," 0.44"," -0.67"," 0.11","0.996979394230384"," 0.803537062430408"," 0.982292160921387"," 0.945594035820702"," 0.479999517119699","1"," 1"," 1"," 1"," 1","3.3","3.3"," 3.2"," 2.6"," "," 1.7"," "," "," 2.2"," "," "," "," "," "," "," "," "," "," 2.4"," "," 3.2"," "," 1.4"," "," 2.0"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"2862", "", "False", "Brainesteroside D", "C33 H54 O10", "No match", " No results", " No results", " No results", " Full match", "1.18", "610.37242", "609.36514", "5.872", "3045603.98118012", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "Multiple matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "214880.817930363", " 184918.223288635", " 202377.015368229", " 472217.647215803", " 288633.499860219", "66.0572838577536", " 33.6107604641823", " 96.0626485377952", " 108.00235120131", " 96.2354061420411", "1.062", " 2.333", " 1.426", " 0.392", " 0.611", "0.09", " 1.22", " 0.51", " -1.35", " -0.71", "0.999264131357085", " 0.40248462012918", " 0.89097215905094", " 0.0729393568061361", " 0.90705826411843", "1", " 1", " 1", " 1", " 1", "4.7", "2.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.9", " ", " ", " ", " ", " ", " ", " 3.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.3", " 2.4", " 3.9", " 4.7", " 3.0", " 4.3", " ", " ", " ", " ", " ", " "
"4426", "", "False", "metrenperone", "C24 H26 F N3 O2", "No results", " No results", " No results", " Full match", " No results", "3.01", "407.20213", "406.19485", "4.882", "3041889.89935078", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "391338.810864094", " 429085.106908397", " 443658.818230017", " 598373.658651167", " 478424.550393043", "79.4795863828514", " 23.012888270248", " 46.8032783418808", " 105.009780723878", " 21.7239624994157", "0.882", " 1.349", " 1.078", " 0.717", " 0.800", "-0.18", " 0.43", " 0.11", " -0.48", " -0.32", "0.890657807135493", " 0.816814244585826", " 0.999999749467217", " 0.477484034484034", " 0.800523710654919", "1", " 1", " 1", " 1", " 1", "3.9", "", " ", " ", " ", " ", " 3.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"4381", "", "False", "Sudan black B", "C29 H24 N6", "No match", " No results", " No results", " No results", " Full match", "-0.86", "456.20585", "455.19858", "6.343", "3041257.69128064", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "802044.271148156", " 608170.582059743", " 568382.176119377", " 941880.941893802", " 992985.514780581", "80.778670195044", " 34.201850956097", " 50.0887284393493", " 46.5638499466031", " 34.3378681604583", "1.411", " 1.657", " 1.747", " 0.646", " 1.054", "0.50", " 0.73", " 0.80", " -0.63", " 0.08", "0.803179815462241", " 0.862558323379016", " 0.37839475090077", " 0.454256035043026", " 0.915916452116914", "1", " 1", " 0.889460020071097", " 1", " 1", "2.8", "2.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"3403","","False","(R)-N-(2-(1H-Indol-3-yl)-1-(4-(4-methoxybenzyl)-5-phenethyl-4H-1,2,4-triazol-3-yl)ethyl)-2-aminoacetamide","C30 H32 N6 O2","No match"," No results"," No results"," No results"," Full match","-3.06","508.25712","507.24984","4.665","3040238.84698944","0","0","0","","","","No matches found"," No matches found","","No matches found"," Multiple matches found","PreferredDDA","","[M-H]-1","325455.849567686"," 262431.832145473"," 252351.779785785"," 491036.320120084"," 302873.976276906","109.895455480361"," 80.1636787902814"," 126.256478663231"," 73.9621633231188"," 28.8182531548246","1.290"," 1.946"," 1.200"," 0.534"," 0.617","0.37"," 0.96"," 0.26"," -0.90"," -0.70","0.540739805921503"," 0.743475461252184"," 0.999999490641078"," 0.657576234662064"," 0.764943676274274","1"," 1"," 1"," 1"," 1","5.1","2.6"," "," "," "," 4.3"," 5.1"," 3.2"," "," "," "," "," "," "," "," "," 1.1"," 2.4"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," 2.0"," "," "," "," "," "," "," "," "
"7976", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "531.68451", "530.67724", "9.394", "3039009.78515761", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "111142.433747078", " 456191.771705903", " 105090.664596094", " 659674.710656145", " 172199.982336137", "74.3510584349058", " 41.1414108588773", " 77.1906238939333", " 88.2242462818152", " 19.0285741427603", "1.058", " 6.277", " 1.639", " 0.692", " 0.261", "0.08", " 2.65", " 0.71", " -0.53", " -1.94", "0.298346880305112", " 1.17347658146194E-07", " 0.0381833470366872", " 0.290298339064146", " 0.000866282128990759", "1", " 5.15648660327227E-06", " 0.175461570906682", " 1", " 0.018456309514407", "4.1", "0.6", " ", " 1.4", " ", " 2.0", " ", " ", " ", " ", " ", " ", " ", " 4.1", " ", " 1.6", " ", " ", " ", " ", " 1.4", " 2.0", " ", " ", " ", " ", " ", " 1.8", " ", " 2.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"4297", "", "False", "Lucitanib", "C26 H25 N3 O4", "No results", " No results", " No results", " No results", " Full match", "-3.41", "443.18300", "442.17572", "6.187", "3038895.20897302", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "NoMSn", "", "[M-H]-1", "101000.589578341", " 88666.327582459", " 99199.7930290443", " 166113.261542467", " 185776.62015958", "70.2799152430358", " 32.8826921071023", " 217.947989572501", " 45.466883700794", " 27.4615915854427", "1.018", " 1.675", " 1.873", " 0.534", " 1.118", "0.03", " 0.74", " 0.91", " -0.91", " 0.16", "0.924354885146222", " 0.999453292438342", " 0.985090133497741", " 0.624048480541498", " 0.94631289073117", "1", " 1", " 1", " 1", " 1", "3.9", "", " ", " ", " ", " ", " 3.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.2", " 2.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"6282", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "552.18260", "551.17532", "6.055", "3037574.93083785", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "266991.539398311", " 269104.066204591", " 300070.800567585", " 613004.266169603", " 365864.934833948", "140.2791769313", " 97.0993759249748", " 49.0038264290999", " 74.0582888001425", " 12.167373234821", "0.890", " 2.043", " 1.219", " 0.439", " 0.597", "-0.17", " 1.03", " 0.29", " -1.19", " -0.74", "0.976090070255762", " 0.27410516602549", " 0.998535792455067", " 0.115131804163485", " 0.420404919304246", "1", " 0.78567767885524", " 1", " 1", " 1", "3.1", "", " 2.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.1", " 0.7", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"2197", "", "False", "", "C15 H9 Cl3 N9 O P S4", "Full match", " No results", " No results", " No results", " No results", "-0.86", "594.86110", "593.85382", "6.201", "3035710.37849927", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "142897.743640098", " 154481.641853506", " 154623.166957572", " 261474.408206399", " 285229.700391707", "66.2369633576899", " 33.372982460128", " 188.846206578686", " 54.6602642419882", " 31.8869589022807", "0.924", " 1.691", " 1.845", " 0.591", " 1.091", "-0.11", " 0.76", " 0.88", " -0.76", " 0.13", "0.852937890574078", " 0.999936801398344", " 0.916088455034322", " 0.537922969366756", " 0.95221602524372", "1", " 1", " 1", " 1", " 1", "5.5", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.5", " 2.6", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"3323", "", "False", "", "C19 H23 Br O8 S", "Full match", " No results", " No results", " No results", " No results", "3.44", "490.03139", "489.02409", "6.017", "3035084.40616536", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "365935.724823498", " 198415.936271416", " 275794.140143675", " 670472.033020411", " 418441.441049238", "130.407630853435", " 38.3595091588541", " 140.769911503674", " 89.4264137099283", " 95.5040817998737", "1.327", " 2.431", " 1.517", " 0.296", " 0.624", "0.41", " 1.28", " 0.60", " -1.76", " -0.68", "0.99862998275342", " 0.887400542727456", " 0.762956279437137", " 0.176391327633983", " 0.998949640727782", "1", " 1", " 1", " 1", " 1", "4.8", "", " ", " ", " ", " 1.4", " 4.8", " ", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.3", " ", " 4.1", " ", " ", " ", " ", " ", " ", " ", " 2.7", " 2.0", " 3.0", " 4.5", " 3.7", " ", " ", " ", " ", " ", " 4.3", " 2.0", " "
"3875","","False","4,4-Difluoro-17ß-hydroxyandrost-5-en-3-one propionate","C22 H30 F2 O3","No results"," No results"," No results"," Full match"," No results","-0.20","380.21623","379.20895","5.949","3034543.33444586","1","0","0","","","","No matches found"," No matches found","","No matches found"," No matches found","PreferredDDA","","[M-H]-1","287755.579190978"," 280288.08233188"," 368513.909821254"," 284943.002236591"," 608955.437265686","53.6477888523371"," 139.122445829513"," 122.934565474478"," 68.654560153878"," 77.6723751623921","0.781"," 0.773"," 1.652"," 0.984"," 2.137","-0.36"," -0.37"," 0.72"," -0.02"," 1.10","0.394498737511173"," 0.643201655450289"," 0.927783748810022"," 0.999916149386928"," 0.209089396283775","1"," 1"," 1"," 1"," 0.681930724857917","2.8",""," "," "," "," "," "," "," "," "," "," "," 1.7"," "," "," "," "," "," "," 1.7"," "," "," "," 2.2"," "," 2.2"," "," "," "," "," "," "," "," "," 2.0"," "," 2.8"," 2.0"," "," "," "
"2440", "", "False", "Akt inhibitor VIII", "C34 H29 N7 O", "No match", " No results", " No results", " No results", " Full match", "-1.21", "551.24269", "550.23541", "10.875", "3034000.95071102", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "NoMSn", "", "[M-H]-1", "576439.12664446", " 718365.873955368", " 315542.386601848", " 1308921.31348069", " 397255.866129913", "105.321236835121", " 83.3995308811009", " 60.6668428700055", " 47.323184351523", " 94.2906845352475", "1.827", " 4.148", " 1.259", " 0.549", " 0.303", "0.87", " 2.05", " 0.33", " -0.87", " -1.72", "0.384584158087347", " 0.00620647648160244", " 0.788371527364798", " 0.604172060534781", " 0.0988115045914029", "1", " 0.0408660488740547", " 1", " 1", " 0.419586557244684", "5.1", "", " ", " ", " ", " 4.7", " ", " 5.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"2276", "", "False", "(2-((5-Chloro-2-((4-(4-(dimethylamino)piperidin-1-yl)-2-methoxyphenyl)amino)pyrimidin-4-yl)amino)phenyl)dimethylphosphine oxide", "C26 H34 Cl N6 O2 P", "No results", " No results", " No results", " No match", " Full match", "-1.34", "528.21623", "527.20895", "10.885", "3032757.04610032", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "NoMSn", "", "[M-H]-1", "224015.308621562", " 357331.904397817", " 89082.1900180549", " 671539.027986427", " 197604.313239169", "157.894629787264", " 83.3995308811009", " 84.3970106318618", " 75.289595023144", " 94.2906845352474", "2.515", " 7.538", " 2.218", " 0.532", " 0.294", "1.33", " 2.91", " 1.15", " -0.91", " -1.76", "0.084515915887229", " 0.000261470477235459", " 0.250300702193243", " 0.409053513925666", " 0.0698814266582892", "0.884940067100006", " 0.00294805716773038", " 0.68284640013528", " 1", " 0.330217418433769", "6.1", "", " ", " ", " ", " 4.1", " 5.5", " 6.1", " 5.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.3", " ", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"2507", "", "False", "diginatigenin", "C23 H34 O6", "Not the top hit", " No results", " No results", " Partial match", " Full match", "1.88", "406.23630", "405.22902", "4.526", "3032439.23584229", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "Multiple matches found", " Single match found", "PreferredDDA", "", "[M-H]-1", "125323.118010191", " 171034.094605785", " 145861.231250779", " 345956.912522535", " 180066.307812462", "29.3781756133582", " 119.777585850173", " 19.386351154252", " 127.460617711106", " 46.2537618397633", "0.859", " 2.372", " 1.235", " 0.494", " 0.520", "-0.22", " 1.25", " 0.30", " -1.02", " -0.94", "0.998180484886793", " 0.0237176462286609", " 0.887450860408857", " 0.18478056091508", " 0.180306215498807", "1", " 0.121022701829295", " 1", " 1", " 0.620017269034876", "5.8", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.7", " 2.0", " 2.6", " 5.8", " ", " 1.4", " ", " ", " ", " ", " ", " "
"3740", "", "False", "LPA 22:4", "C25 H43 O7 P", "No match", " No results", " Invalid mass", " No results", " No results", "8.73", "486.27888", "485.27161", "5.048", "3025986.76047543", "0", "0", "1", "", "", "30.4", "Single match found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "81717.0221128619", " 109121.692528541", " 101480.024941123", " 163562.698347903", " 126639.813123991", "145.532943757203", " 55.9276854878471", " 121.06859754243", " 161.450156884049", " 18.550936938291", "0.805", " 1.612", " 1.248", " 0.667", " 0.774", "-0.31", " 0.69", " 0.32", " -0.58", " -0.37", "0.959108618601282", " 0.745458226806119", " 0.991777913986618", " 0.437106947342013", " 0.475857733711059", "1", " 1", " 1", " 1", " 1", "6.0", "", " ", " ", " ", " 6.0", " 5.6", " ", " ", " ", " ", " ", " ", " 3.5", " ", " ", " ", " 3.0", " 4.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.6", " 5.1", " ", " 5.2", " ", " ", " ", " ", " ", " ", " ", " ", " "
"8117", "", "False", "", "C7 H6 N6 O5 P2", "Full match", " No results", " No results", " No results", " No results", "-4.67", "315.98602", "314.97874", "0.176", "3025343.06722364", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "609750.093668775", " 156233.04055949", " 831383.263479133", " 146935.480131847", " 141496.680574554", "125.785232385315", " 65.405968362329", " 28.3955565369875", " 84.65838164725", " 62.4294723321188", "0.733", " 0.177", " 0.170", " 1.063", " 0.963", "-0.45", " -2.50", " -2.55", " 0.09", " -0.05", "0.476765412268335", " 0.00793929529993609", " 0.00253050230408591", " 0.999951987812772", " 0.993399949006724", "1", " 0.0497115035860502", " 0.0219451402459186", " 1", " 1", "5.0", "", " 2.4", " ", " ", " ", " ", " ", " ", " ", " 1.1", " 0.8", " ", " ", " 5.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.4", " 1.4", " ", " 1.4", " ", " ", " 3.0", " ", " ", " ", " ", " ", " ", " ", " 3.0", " "
"9507", "", "False", "Clocinnamox", "C29 H29 Cl N2 O4", "No results", " No results", " No results", " No results", " Full match", "-2.53", "504.18031", "503.17303", "10.721", "3023822.16280279", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Single match found", "NoMSn", "", "[M-H]-1", "23282.3419986584", " 13940.6668069498", " 5526.6331077253", " 76787.1099883163", " 6900.74562835871", "139.210354764073", " 179.516036461472", " 275.083655061547", " 74.8644760120027", " 33.0258055884381", "4.213", " 13.894", " 1.249", " 0.182", " 0.090", "2.07", " 3.80", " 0.32", " -2.46", " -3.48", "0.735166141607255", " 0.545075054049557", " 0.984664766473942", " 0.957962435610278", " 0.260082736186051", "1", " 1", " 1", " 1", " 0.783957761858204", "5.5", "", " ", " ", " ", " 3.0", " 5.5", " 5.1", " 4.5", " ", " ", " ", " ", " ", " 5.2", " ", " ", " ", " ", " ", " ", " 4.7", " ", " ", " 4.5", " 2.3", " ", " ", " ", " ", " ", " ", " ", " 2.0", " ", " ", " ", " ", " ", " ", " "
"3245", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "1245.83706", "621.91125", "3.596", "3022755.17732826", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "OtherDDA", "", "[M-2H]-2", "616112.862800857", " 673596.313612788", " 684094.349637968", " 951073.636471713", " 1408784.61751824", "87.9040226485187", " 93.8389319899036", " 55.0861822439905", " 44.6880550694094", " 39.7993228411979", "0.901", " 1.390", " 2.059", " 0.708", " 1.481", "-0.15", " 0.48", " 1.04", " -0.50", " 0.57", "0.999990294072002", " 0.965350494338083", " 0.507914128143522", " 0.934844985865661", " 0.185724346950072", "1", " 1", " 1", " 1", " 0.629072521345342", "4.3", "4.3", " 3.0", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.6", " 1.7", " ", " ", " ", " ", " ", " ", " ", " 0.9", " 2.0", " ", " ", " ", " 1.8", " ", " ", " ", " ", " 3.7", " 1.9", " ", " ", " 2.9", " ", " 3.3", " "
"2225", "", "False", "ochrolifuanine A", "C29 H34 N4", "No results", " No results", " No results", " Full match", " No results", "4.57", "438.28035", "437.27307", "7.024", "3019661.67024542", "1", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "352929.701325388", " 556052.772298542", " 299043.233728214", " 712586.051787139", " 1137337.060712", "28.6549795692237", " 92.713412667831", " 75.4601948557049", " 52.3719569155492", " 66.9821019355945", "1.180", " 2.383", " 3.803", " 0.780", " 1.596", "0.24", " 1.25", " 1.93", " -0.36", " 0.67", "0.986186273844125", " 0.501647411158238", " 0.00556134210590731", " 0.98267335422455", " 0.23003090593024", "1", " 1", " 0.0401321776748135", " 1", " 0.726949311266966", "5.5", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.2", " 5.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.2", " 3.2", " ", " ", " ", " 2.0", " 1.7", " ", " "
"2418", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "375.18154", "374.17426", "7.420", "3018807.58510891", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "1114992.05801307", " 887846.774047344", " 764256.944368449", " 726358.460636065", " 1111873.95053109", "64.6014872596125", " 43.2527543406154", " 39.7144546026836", " 67.7659104053085", " 32.2979616114547", "1.459", " 0.950", " 1.455", " 1.222", " 1.531", "0.54", " -0.07", " 0.54", " 0.29", " 0.61", "0.894084846477523", " 0.924598794719912", " 0.80895663355829", " 0.880609072501604", " 0.33272533501303", "1", " 1", " 1", " 1", " 0.907709388174405", "5.4", "", " ", " ", " ", " 4.7", " ", " 2.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.4", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
