"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Liver-F-9.raw (F9)", "Peak Rating: Liver-F-10.raw (F10)", "Peak Rating: Liver-F-11.raw (F11)", "Peak Rating: Liver-F-12.raw (F12)", "Peak Rating: Liver-F-13.raw (F13)", "Peak Rating: Liver-F-14.raw (F14)", "Peak Rating: Liver-F-15.raw (F15)", "Peak Rating: Liver-F-16.raw (F16)", "Peak Rating: Liver-F-25.raw (F25)", "Peak Rating: Liver-F-26.raw (F26)", "Peak Rating: Liver-F-27.raw (F27)", "Peak Rating: Liver-F-28.raw (F28)", "Peak Rating: Liver-F-29.raw (F29)", "Peak Rating: Liver-F-30.raw (F30)", "Peak Rating: Liver-F-31.raw (F31)", "Peak Rating: Liver-F-32.raw (F32)", "Peak Rating: Liver-F-1.raw (F1)", "Peak Rating: Liver-F-2.raw (F2)", "Peak Rating: Liver-F-3.raw (F3)", "Peak Rating: Liver-F-4.raw (F4)", "Peak Rating: Liver-F-5.raw (F5)", "Peak Rating: Liver-F-6.raw (F6)", "Peak Rating: Liver-F-7.raw (F7)", "Peak Rating: Liver-F-8.raw (F8)", "Peak Rating: Liver-F-17.raw (F17)", "Peak Rating: Liver-F-18.raw (F18)", "Peak Rating: Liver-F-19.raw (F19)", "Peak Rating: Liver-F-20.raw (F20)", "Peak Rating: Liver-F-21.raw (F21)", "Peak Rating: Liver-F-22.raw (F22)", "Peak Rating: Liver-F-23.raw (F23)", "Peak Rating: Liver-F-24.raw (F24)", "Peak Rating: Liver-F-33.raw (F33)", "Peak Rating: Liver-F-34.raw (F34)", "Peak Rating: Liver-F-35.raw (F35)", "Peak Rating: Liver-F-36.raw (F36)", "Peak Rating: Liver-F-37.raw (F37)", "Peak Rating: Liver-F-38.raw (F38)", "Peak Rating: Liver-F-39.raw (F39)", "Peak Rating: Liver-F-40.raw (F40)"
"1831", "", "False", "Docosanoic acid", "C22 H44 O2", "Full match", " Full match", " No results", " Full match", " Full match", "1.13", "340.33452", "339.32724", "10.190", "1428922.68020956", "15", "2", "0", "95.5", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "559274.59111122", " 405471.288560209", " 714899.810050798", " 472088.367101107", " 593939.988069506", "34.7833820904079", " 65.6622656281185", " 45.3991646454449", " 20.5624284140133", " 46.5997889241134", "0.782", " 0.660", " 0.831", " 0.859", " 1.258", "-0.35", " -0.60", " -0.27", " -0.22", " 0.33", "0.985715673200942", " 0.658799077924934", " 0.936468962562446", " 0.999182441289434", " 0.981084275919438", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "5.3", "", " ", " 3.2", " ", " 5.3", " ", " 4.3", " ", " ", " 3.4", " 0.8", " 3.4", " 5.2", " 4.5", " 2.7", " 3.0", " ", " ", " 3.6", " ", " 3.4", " ", " 3.4", " ", " ", " ", " 3.3", " 3.7", " 4.8", " 3.3", " ", " ", " ", " ", " ", " ", " ", " 3.4", " 3.0", " 4.0"
"1637", "", "False", "N-oleoyl threonine", "C22 H41 N O4", "Full match", " No results", " No results", " Full match", " Full match", "1.02", "383.30395", "382.29667", "6.640", "1427276.48405931", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "475769.012560673", " 619917.412563877", " 463539.800487091", " 589557.039018522", " 691386.354294291", "", " 52.9979994481967", " ", " 48.2216736587062", " 18.2381145881772", "1.026", " 1.272", " 1.492", " 1.051", " 1.173", "0.04", " 0.35", " 0.58", " 0.07", " 0.23", "", " ", " ", " 0.786329250668867", " 0.964809540559305", "", " ", " ", " 0.999999999996915", " 1", "6.4", "", " ", " ", " ", " ", " 0.4", " ", " ", " 2.7", " ", " ", " ", " 4.8", " ", " ", " 3.4", " ", " ", " ", " ", " 3.8", " ", " ", " ", " ", " ", " ", " ", " 3.4", " ", " ", " 4.2", " ", " 6.4", " 3.4", " ", " ", " ", " 3.0", " 3.8"
"1668", "", "False", "16-Hydroxyhexadecanoic acid", "C16 H32 O3", "Full match", " Full match", " No results", " Full match", " Not the top hit", "3.08", "272.23598", "271.22871", "6.230", "1403513.59179843", "21", "1", "0", "88.9", "9.4", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 1065466.99652942", " 983189.602917669", " 1034871.449675", " 1040718.99081394", "", " 28.4640289850582", " 29.8402244646917", " 19.8656975873762", " 19.5370561560783", "0.000", " 1.053", " 1.059", " 1.030", " 1.006", "-Infinity", " 0.07", " 0.08", " 0.04", " 0.01", "", " 0.881361072384993", " 0.995325451823845", " 0.987451555097803", " 0.980799724675124", "", " 1", " 1", " 0.999999999996915", " 1", "5.9", "", " ", " ", " ", " ", " ", " ", " ", " ", " 4.6", " ", " 1.8", " ", " ", " ", " ", " 5.6", " 3.5", " 5.4", " ", " ", " 3.7", " 5.0", " ", " ", " ", " ", " 4.4", " ", " ", " 1.7", " 4.8", " 4.2", " ", " ", " ", " ", " 5.9", " ", " "
"2073", "", "False", "", "C9 H15 Cl N4 O6 S3", "Full match", " No results", " No results", " No results", " No results", "-1.57", "405.98359", "404.97631", "10.921", "1387885.71049145", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1040025.4599195", " 1137536.30974456", " 890308.382026523", " 1084983.38877893", " 1152211.26686612", "28.6488428301796", " 28.1048075120841", " 7.82875910324381", " 27.1477346343961", " 5.80181675443708", "1.168", " 1.219", " 1.294", " 1.048", " 1.062", "0.22", " 0.29", " 0.37", " 0.07", " 0.09", "0.999818254726948", " 0.999966324328557", " 0.376487308099379", " 0.873879969776435", " 0.439075455649122", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "6.3", "", " 2.8", " ", " ", " 2.5", " 3.5", " 2.8", " ", " 2.8", " 2.8", " 1.8", " 2.4", " ", " 2.4", " 2.8", " 2.8", " 4.0", " 4.0", " 4.0", " 6.3", " 2.9", " 4.3", " 4.3", " ", " 2.8", " 2.5", " 1.0", " 2.8", " 3.1", " 1.4", " ", " 2.4", " 3.9", " 5.4", " 4.3", " 4.6", " 3.9", " 4.6", " 3.9", " 4.6"
"2187", "", "False", "", "C11 H17 O17 P3", "Full match", " No results", " No results", " No results", " No results", "0.20", "513.96796", "512.96068", "9.570", "1383658.76963173", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "609150.413972538", " 715722.430924925", " 647461.057273394", " 719893.313590558", " 682633.484895285", "23.688622400852", " 27.8324714776091", " 22.3218272945019", " 16.2668448199576", " 44.3703569195909", "0.941", " 1.112", " 1.054", " 0.994", " 0.948", "-0.09", " 0.15", " 0.08", " -0.01", " -0.08", "0.996155164075689", " 0.99596028454424", " 0.920481314467109", " 0.999999999910973", " 0.983663830219689", "0.999999999946231", " 1", " 1", " 0.999999999996915", " 1", "3.4", "", " ", " 3.3", " ", " ", " ", " 1.4", " ", " 2.1", " 2.4", " ", " 2.5", " 2.9", " 2.1", " ", " ", " ", " ", " 2.5", " ", " 2.5", " 2.1", " 2.1", " 1.8", " 2.7", " 2.7", " 2.7", " 3.4", " ", " 2.7", " 3.4", " 3.0", " 1.5", " ", " 2.3", " ", " 1.5", " 2.5", " ", " 1.9"
"1495", "", "False", "LMST01010385", "C29 H46 O3", "Full match", " No results", " No results", " Partial match", " Full match", "1.73", "442.34546", "441.33818", "8.723", "1379795.53634776", "19", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "", " 811780.474705334", " ", " 334306.197195724", " 1085941.73705834", "", " 0.950064611258075", " ", " 17.8104490551712", " 38.2683540127747", "", " Infinity", " Infinity", " 2.428", " 3.248", "", " Infinity", " Infinity", " 1.28", " 1.70", "", " ", " ", " 0.0391696034958569", " 0.0157359002265708", "", " ", " ", " 0.999999999996915", " 0.853101753377861", "6.1", "", " ", " ", " ", " ", " ", " ", " ", " ", " 6.1", " ", " ", " 5.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.9", " 4.2", " ", " 3.4", " ", " ", " ", " ", " ", " ", " ", " 3.5", " ", " 4.5"
"1822", "", "False", "2-Hydroxymyristic acid", "C14 H28 O3", "Full match", " Full match", " No results", " Not the top hit", " Full match", "0.36", "244.20393", "243.19666", "5.229", "1371897.77406143", "13", "1", "0", "72.2", "8.6", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "600897.596811838", " 1371897.77406143", " 879456.796280837", " 693260.40551169", " 728303.708048403", "22.5229503386446", " ", " 19.5617380844219", " 17.3717772267229", " 33.0103487947059", "0.683", " 0.788", " 0.828", " 1.979", " 1.051", "-0.55", " -0.34", " -0.27", " 0.98", " 0.07", "0.608246450308475", " 0.8892351234757", " 0.996983665317043", " ", " 0.931002966585212", "0.999999999946231", " 1", " 1", " ", " 1", "4.7", "", " ", " ", " 1.8", " ", " 3.3", " ", " ", " ", " 1.7", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.8", " 4.4", " ", " ", " ", " ", " ", " ", " 2.3", " ", " 3.0", " ", " 3.2", " 1.3", " ", " 1.6", " 2.6", " 1.5", " 4.7"
"868", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "683.59729", "682.59002", "10.845", "1360839.65786485", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "NoMSn", "", "[M-H]-1", "299080.521260318", " 741443.579786945", " 327055.123445287", " 426287.165422438", " 685873.894427701", "19.1783209136637", " 40.1870921275477", " ", " 77.8134012843805", " ", "0.914", " 1.303", " 2.097", " 1.739", " 1.609", "-0.13", " 0.38", " 1.07", " 0.80", " 0.69", "", " ", " ", " 0.87111442477015", " ", "", " ", " ", " 0.999999999996915", " ", "5.7", "4.2", " ", " 5.7", " ", " ", " ", " ", " ", " 4.2", " ", " ", " ", " ", " ", " 2.1", " 0.8", " ", " ", " ", " ", " ", " ", " 3.8", " ", " 5.7", " 2.7", " 4.0", " ", " ", " ", " ", " 4.5", " 4.9", " ", " ", " ", " ", " ", " ", " "
"1301", "", "False", "", "C36 H41 Br N2 O P2 S", "Full match", " No results", " No results", " No results", " No results", "-0.21", "690.15967", "689.15240", "10.911", "1351264.62132938", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "490396.242351798", " 516171.576671253", " 916880.780476873", " 486083.095978946", " 580060.034414049", "26.5662596129999", " ", " 63.6282933515056", " 38.7073485239541", " 68.4241831341826", "0.535", " 0.530", " 0.633", " 1.062", " 1.193", "-0.90", " -0.92", " -0.66", " 0.09", " 0.25", "0.993676378608482", " 0.999435096639416", " 0.9929938724806", " ", " 0.999600614232628", "0.999999999946231", " 1", " 1", " ", " 1", "4.5", "2.9", " 3.7", " ", " ", " ", " ", " 1.0", " ", " ", " ", " ", " ", " ", " 1.1", " ", " ", " ", " 1.5", " 4.5", " ", " 2.3", " ", " ", " ", " 3.9", " ", " 3.5", " 3.2", " ", " ", " ", " ", " ", " ", " 3.0", " ", " 3.4", " 2.9", " ", " "
"984", "", "False", "", "C41 H76 N6 O2", "Full match", " No results", " No results", " No results", " No results", "-1.35", "684.60205", "683.59477", "10.844", "1349874.91981336", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "419683.000054575", " 416437.306725414", " ", " 484035.706683576", " 469792.398297897", "48.2994141086175", " 94.5134152116848", " ", " 1.36541092362957", " 71.2578712763957", "Infinity", " Infinity", " Infinity", " 0.860", " 0.971", "Infinity", " Infinity", " Infinity", " -0.22", " -0.04", "", " ", " ", " 0.999943069945182", " 0.976650831511191", "", " ", " ", " 0.999999999996915", " 1", "8.0", "", " 3.8", " ", " ", " 5.3", " 4.9", " 2.3", " 4.5", " ", " 3.3", " ", " 2.7", " ", " 2.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 8.0", " ", " 5.3", " ", " ", " ", " 1.7", " ", " 5.3", " ", " 5.3", " "
"976", "", "False", "", "C8 H N7 O3 S", "Full match", " No results", " No results", " No results", " No results", "0.93", "274.98641", "273.97914", "10.857", "1346620.7007617", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "NoMSn", "", "[M-H]-1", "1038216.86600107", " 822007.287352438", " 1083432.72404178", " 1045832.23943913", " ", "42.0094201981406", " ", " ", " 4.94399556186183", " ", "0.958", " 0.965", " 0.000", " 0.786", " 0.000", "-0.06", " -0.05", " -Infinity", " -0.35", " -Infinity", "", " ", " ", " ", " ", "", " ", " ", " ", " ", "8.9", "", " ", " ", " ", " 3.4", " ", " ", " 4.0", " ", " ", " ", " ", " ", " ", " 3.0", " ", " ", " ", " ", " ", " 4.4", " ", " ", " ", " ", " 8.9", " ", " ", " ", " 8.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"1208", "", "False", "", "C16 H28 O7 P2 S", "Full match", " No results", " No results", " No results", " No results", "-3.48", "426.10161", "425.09434", "0.578", "1327489.15137367", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "876762.189947029", " 549436.853395503", " 740336.510476388", " ", " 372195.142224188", "72.7020609562642", " 12.7429407442746", " 31.9361110480385", " ", " ", "1.184", " 0.000", " 0.503", " Infinity", " Infinity", "0.24", " -Infinity", " -0.99", " Infinity", " Infinity", "0.97868937781765", " ", " ", " ", " ", "0.999999999946231", " ", " ", " ", " ", "6.9", "", " ", " ", " ", " 2.7", " ", " ", " 2.9", " ", " 3.9", " ", " ", " 6.6", " 6.9", " ", " ", " ", " ", " 5.3", " ", " ", " 5.4", " 5.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.5"
"1705", "", "False", "", "C13 H29 N4 O4 P", "Full match", " No results", " No results", " No results", " No results", "-1.59", "336.19211", "335.18483", "5.088", "1321905.49546357", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 759741.75549818", " ", " 1104423.11948006", " 859379.481538575", "", " 10.1916715889792", " ", " 30.9418828288715", " 53.4258287798333", "", " Infinity", " Infinity", " 0.688", " 0.778", "", " Infinity", " Infinity", " -0.54", " -0.36", "", " ", " ", " 0.709957177385677", " 0.786902600186304", "", " ", " ", " 0.999999999996915", " 1", "5.2", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.3", " ", " 5.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.4", " 4.1", " ", " ", " 3.2", " ", " ", " 5.2", " ", " ", " 4.2", " ", " ", " "
"1807", "", "False", "LMST04010145", "C24 H38 O5", "Not the top hit", " No results", " No results", " Not the top hit", " Full match", "1.86", "406.27268", "405.26540", "4.858", "1321616.47408145", "43", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "484841.607314021", " 173163.580194868", " 531080.023327406", " 520644.683037746", " 127507.838991881", "", " ", " 29.4543204655543", " 59.7649246264128", " ", "0.913", " 0.980", " 0.240", " 0.333", " 0.245", "-0.13", " -0.03", " -2.06", " -1.59", " -2.03", "", " 0.90489973014007", " ", " ", " ", "", " 1", " ", " ", " ", "5.9", "", " ", " ", " ", " ", " ", " 1.1", " ", " ", " ", " ", " ", " ", " 0.8", " ", " ", " ", " 3.7", " 2.9", " 3.3", " ", " 2.5", " ", " 5.9", " ", " ", " 1.5", " ", " 3.3", " 1.5", " 2.7", " 0.8", " ", " ", " 4.2", " ", " ", " ", " ", " "
"1626", "", "False", "", "C18 H33 N7 O3", "Full match", " No results", " No results", " No results", " No results", "1.69", "395.26516", "394.25788", "8.789", "1309766.97095728", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "597507.681708561", " 607728.0447145", " 789146.825140334", " 463184.890683752", " 581481.82068916", "38.1019546980039", " 27.8208447585741", " 49.4372046821412", " 26.3148075972849", " ", "0.757", " 0.587", " 0.737", " 1.312", " 1.255", "-0.40", " -0.77", " -0.44", " 0.39", " 0.33", "0.673304010784331", " 0.567348070139015", " ", " 0.951019347565523", " ", "0.999999999946231", " 1", " ", " 0.999999999996915", " ", "6.3", "3.2", " 2.0", " 2.8", " 3.5", " 2.8", " 4.7", " 5.4", " 3.9", " ", " 5.6", " ", " ", " 4.8", " ", " ", " ", " 1.5", " 2.7", " 4.0", " ", " ", " ", " 2.7", " ", " ", " ", " 6.3", " 2.1", " 6.3", " ", " ", " 3.7", " ", " ", " ", " ", " ", " ", " ", " 3.8"
"1135", "", "False", "", "C39 H81 Cl N3 P", "Full match", " No results", " No results", " No results", " No results", "-4.74", "657.58254", "656.57527", "10.797", "1307739.47511634", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "246887.775642663", " 396612.967166113", " ", " 306041.045293311", " 224964.094331902", "114.797968123586", " 70.4963506587092", " ", " 73.7198240576785", " 44.8503463251304", "Infinity", " Infinity", " Infinity", " 1.296", " 0.735", "Infinity", " Infinity", " Infinity", " 0.37", " -0.44", "", " ", " ", " 0.781780783574882", " 0.994447863502696", "", " ", " ", " 0.999999999996915", " 1", "6.1", "", " ", " ", " ", " 0.2", " 4.5", " ", " 4.9", " 3.0", " 3.0", " ", " ", " 1.0", " 5.3", " 6.1", " 3.4", " ", " ", " ", " ", " ", " ", " ", " ", " 5.7", " 4.2", " 3.0", " ", " ", " ", " 5.3", " ", " 2.3", " 5.7", " 1.5", " ", " ", " ", " 3.4", " "
"1731", "", "False", "", "C9 H3 N8 O P", "Full match", " No results", " No results", " No results", " No results", "1.47", "270.01714", "269.00986", "0.595", "1295917.28709905", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 1030432.33322891", " ", " 1034685.5030272", " 729848.845183556", "", " 22.0000695672218", " ", " 18.3705180675763", " ", "", " Infinity", " Infinity", " 0.996", " 0.705", "", " Infinity", " Infinity", " -0.01", " -0.50", "", " ", " ", " 0.999759761194469", " ", "", " ", " ", " 0.999999999996915", " ", "7.0", "", " ", " ", " ", " ", " ", " ", " ", " ", " 5.0", " ", " 5.0", " ", " ", " 3.7", " 5.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 7.0", " ", " ", " ", " ", " 3.8", " ", " ", " 2.7", " ", " ", " ", " ", " ", " "
"1457", "", "False", "", "C9 H10 N6 O7", "Full match", " No results", " No results", " No match", " No results", "-4.14", "314.05980", "313.05243", "0.682", "1287974.48009885", "2", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "911131.41273608", " ", " 1108688.17192165", " ", " ", "28.5825083117178", " ", " 11.227526642094", " ", " ", "0.822", " 0.000", " 0.000", " ", " ", "-0.28", " -Infinity", " -Infinity", " ", " ", "0.284208121982848", " ", " ", " ", " ", "0.999999999946231", " ", " ", " ", " ", "7.2", "", " 4.4", " ", " ", " ", " 5.6", " 5.8", " 5.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 7.2", " ", " 7.2", " 6.8", " ", " 7.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"2020", "", "False", "", "C8 H19 O14 P3 S", "Full match", " No results", " No results", " No results", " No results", "0.94", "463.97127", "462.96399", "9.250", "1275803.81538317", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "485077.617151371", " 781947.268650814", " 582178.375590776", " 562768.613694598", " 575530.295366085", "", " 19.6877219519315", " 31.0564911479597", " 20.6728245743134", " 50.4695112589435", "0.833", " 0.967", " 0.989", " 1.389", " 1.023", "-0.26", " -0.05", " -0.02", " 0.47", " 0.03", "", " 0.999911897565395", " 0.998382134814353", " 0.821037611628911", " 0.990312171738665", "", " 1", " 1", " 0.999999999996915", " 1", "4.5", "", " ", " 0.4", " ", " ", " ", " ", " ", " ", " 3.0", " ", " 2.7", " 3.8", " ", " ", " ", " ", " ", " 2.0", " ", " 1.3", " 3.2", " 1.6", " 1.6", " 2.5", " 3.7", " 2.5", " 4.0", " ", " 3.3", " 4.4", " 2.5", " 3.0", " 4.5", " 2.3", " ", " 1.9", " 2.9", " ", " 2.7"
"1699", "", "False", "Dinoterb", "C10 H12 N2 O5", "Full match", " Full match", " No results", " Not the top hit", " No results", "0.25", "240.07468", "239.06740", "5.751", "1274241.4056373", "2", "2", "0", "93.3", "9.7", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "789329.502811684", " 1132563.82160566", " 980977.081456499", " 1213315.53658582", " 893882.161118152", "36.232707168241", " 1.45063877423615", " 29.2160330909784", " ", " 4.95812431188856", "0.805", " 1.237", " 0.911", " 0.933", " 0.737", "-0.31", " 0.31", " -0.13", " -0.10", " -0.44", "0.834529195248577", " ", " 0.994584153514613", " ", " ", "0.999999999946231", " ", " 1", " ", " ", "8.6", "5.1", " ", " ", " 6.0", " 5.1", " 4.7", " ", " 5.4", " 8.6", " 5.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.9", " 6.5", " ", " ", " ", " ", " ", " ", " ", " 2.9", " ", " ", " ", " ", " 8.3", " 8.3", " 6.8", " ", " ", " 5.7", " "
"1351", "", "False", "", "C12 H20 N8 O2 P2 S", "Full match", " No results", " No results", " No results", " No results", "-0.70", "402.09023", "401.08296", "0.577", "1271698.06349333", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "869413.98485608", " 759254.63694055", " 1001010.99215504", " 449262.89980283", " ", "16.8130542223308", " 50.6530844517787", " ", " ", " ", "0.869", " 0.449", " 0.000", " 1.690", " 0.000", "-0.20", " -1.16", " -Infinity", " 0.76", " -Infinity", "", " ", " ", " ", " ", "", " ", " ", " ", " ", "7.0", "", " ", " ", " ", " ", " ", " 6.4", " 7.0", " ", " 4.5", " 5.2", " 3.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.2", " ", " ", " ", " 4.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"722", "", "False", "", "C16 H36 O3 P2", "Full match", " No results", " No results", " No results", " No results", "-2.40", "338.21315", "337.20594", "10.848", "1270765.01037235", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "842710.035282785", " 647947.332922973", " 854521.799357856", " 887421.753878776", " 1110134.25220407", "16.9689207259207", " 24.2384292771658", " 26.5326370618496", " 29.7237070973861", " 14.5343136500772", "0.986", " 1.039", " 1.299", " 0.730", " 1.251", "-0.02", " 0.05", " 0.38", " -0.45", " 0.32", "0.982199378192472", " 0.72754496796928", " 0.185503447880294", " 0.202298678498449", " 0.952651893382144", "0.999999999946231", " 1", " 0.900287375492436", " 0.999999999996915", " 1", "7.1", "", " 3.8", " ", " 4.9", " ", " ", " ", " ", " 5.2", " ", " ", " 6.7", " ", " ", " ", " 4.0", " 5.9", " 4.8", " ", " 5.9", " 7.1", " 3.5", " 7.1", " 2.9", " 3.7", " ", " 4.3", " ", " ", " ", " 4.8", " ", " 6.6", " 6.0", " 6.8", " 6.0", " 6.2", " ", " ", " "
