"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Kidney-F-9.raw (F9)", "Peak Rating: Kidney-F-10.raw (F10)", "Peak Rating: Kidney-F-11.raw (F11)", "Peak Rating: Kidney-F-12.raw (F12)", "Peak Rating: Kidney-F-13.raw (F13)", "Peak Rating: Kidney-F-14.raw (F14)", "Peak Rating: Kidney-F-15.raw (F15)", "Peak Rating: Kidney-F-16.raw (F16)", "Peak Rating: Kidney-F-25.raw (F25)", "Peak Rating: Kidney-F-26.raw (F26)", "Peak Rating: Kidney-F-27.raw (F27)", "Peak Rating: Kidney-F-28.raw (F28)", "Peak Rating: Kidney-F-29.raw (F29)", "Peak Rating: Kidney-F-30.raw (F30)", "Peak Rating: Kidney-F-31.raw (F31)", "Peak Rating: Kidney-F-32.raw (F32)", "Peak Rating: Kidney-F-1.raw (F1)", "Peak Rating: Kidney-F-2.raw (F2)", "Peak Rating: Kidney-F-3.raw (F3)", "Peak Rating: Kidney-F-4.raw (F4)", "Peak Rating: Kidney-F-5.raw (F5)", "Peak Rating: Kidney-F-6.raw (F6)", "Peak Rating: Kidney-F-7.raw (F7)", "Peak Rating: Kidney-F-8.raw (F8)", "Peak Rating: Kidney-F-17.raw (F17)", "Peak Rating: Kidney-F-18.raw (F18)", "Peak Rating: Kidney-F-19.raw (F19)", "Peak Rating: Kidney-F-20.raw (F20)", "Peak Rating: Kidney-F-21.raw (F21)", "Peak Rating: Kidney-F-22.raw (F22)", "Peak Rating: Kidney-F-23.raw (F23)", "Peak Rating: Kidney-F-24.raw (F24)", "Peak Rating: Kidney-F-33.raw (F33)", "Peak Rating: Kidney-F-34.raw (F34)", "Peak Rating: Kidney-F-35.raw (F35)", "Peak Rating: Kidney-F-36.raw (F36)", "Peak Rating: Kidney-F-37.raw (F37)", "Peak Rating: Kidney-F-38.raw (F38)", "Peak Rating: Kidney-F-39.raw (F39)", "Peak Rating: Kidney-F-40.raw (F40)"
"14", "", "False", "2E,4E,8E,10E-Dodecatetraenedioic acid", "C12 H14 O4", "Full match", " No results", " No results", " Partial match", " Full match", "-4.47", "222.08822", "221.08094", "3.587", "212505876.304368", "7", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "CO2", "[M-H]-1", "49957642.6530744", " 65810876.033296", " 85721541.5162776", " 82875180.0816582", " 64745661.2068288", "47.8442086670061", " 58.5205370322118", " 54.5992028686459", " 86.6523977313937", " 67.9778164150742", "0.583", " 0.967", " 0.755", " 0.794", " 0.781", "-0.78", " -0.05", " -0.40", " -0.33", " -0.36", "0.916656189343558", " 0.90052247076901", " 0.976836352489918", " 0.894767348537663", " 0.998083027412368", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.999999987372115", " 0.999999954496112", "6.6", "6.2", " 5.8", " 5.8", " 5.8", " 6.2", " 6.2", " 6.2", " 5.8", " 5.8", " 6.6", " 6.2", " 6.2", " 6.2", " 6.2", " 6.2", " 5.8", " 5.6", " 5.8", " 6.2", " 6.2", " 6.2", " 6.2", " 5.8", " 6.2", " 6.2", " 4.6", " 6.2", " 5.2", " 6.2", " 6.2", " 5.6", " 6.2", " 6.2", " 6.2", " 6.2", " 6.6", " 6.2", " 5.8", " 5.8", " 5.8"
"11", "", "False", "Eicosapentaenoic acid", "C20 H30 O2", "Full match", " Full match", " No results", " Full match", " Not the top hit", "-2.43", "302.22385", "301.21657", "7.094", "206238822.560635", "59", "2", "0", "93.0", "79.5", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "34013631.1583943", " 79527580.4209312", " 30940336.7966389", " 115712002.736964", " 99339313.9185613", "30.2450642862392", " 61.5665673571846", " 32.8502739059778", " 35.2167045031276", " 32.6066089896928", "1.099", " 3.740", " 3.211", " 0.687", " 0.859", "0.14", " 1.90", " 1.68", " -0.54", " -0.22", "0.999993602610341", " 1.67283152474607E-06", " 2.11075518098403E-05", " 0.231234835722738", " 0.915228849262471", "0.999999999997193", " 2.69504577238289E-05", " 0.000220669859830148", " 0.886400203603827", " 0.999999954496112", "7.5", "6.1", " 5.6", " 7.1", " 5.4", " 6.7", " 6.0", " 7.1", " 7.1", " 6.6", " 6.6", " 6.6", " 6.6", " 6.6", " 5.5", " 6.6", " 6.6", " 5.7", " 6.0", " 6.7", " 6.7", " 7.1", " 7.1", " 7.1", " 6.7", " 7.1", " 7.5", " 7.5", " 7.1", " 7.1", " 6.3", " 6.3", " 6.0", " 7.5", " 6.0", " 6.7", " 7.1", " 6.0", " 6.3", " 7.1", " 6.7"
"15", "", "False", "(+/-)12(13)-DiHOME", "C18 H34 O4", "No match", " Invalid mass", " No results", " No match", " No match", "-57316.05", "296.23439", "295.22711", "5.750", "186050688.021117", "55", "9", "0", "95.9", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "23411279.8867054", " 18377220.698596", " 24288424.6061959", " 37145849.8847721", " 27864093.6288868", "33.5402630290531", " 57.0330576667257", " 32.6232181710905", " 104.193566258782", " 35.8282239179118", "0.964", " 1.529", " 1.147", " 0.495", " 0.750", "-0.05", " 0.61", " 0.20", " -1.02", " -0.41", "0.999917672342505", " 0.262212497059908", " 0.931425885162991", " 0.0611868765926845", " 0.714621165593563", "0.999999999997193", " 0.56895164456395", " 0.999999999407085", " 0.422189448489523", " 0.999999954496112", "7.5", "5.6", " 6.1", " 6.0", " 6.9", " 6.0", " 7.5", " 5.7", " 6.3", " 6.6", " 5.5", " 5.1", " 5.2", " 6.0", " 5.0", " 5.0", " 5.2", " 5.4", " 6.0", " 5.6", " 5.6", " 5.4", " 5.4", " 4.4", " 5.6", " 5.8", " 5.5", " 5.5", " 5.8", " 4.5", " 4.7", " 4.1", " 5.8", " 6.0", " 6.3", " 6.5", " 6.3", " 6.3", " 6.3", " 5.0", " 6.3"
"13", "", "False", "8Z,11Z,14Z-Eicosatrienoic acid", "C20 H34 O2", "Full match", " Full match", " No results", " Full match", " Not the top hit", "-2.22", "306.25520", "305.24792", "7.864", "182312752.192129", "38", "3", "0", "97.9", "9.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "43154984.3460727", " 61867879.4146412", " 44145928.4867536", " 96822139.0479943", " 77441718.9105518", "32.7983367397129", " 54.3302133193598", " 19.4102101522051", " 38.1940386159203", " 27.7442090936948", "0.978", " 2.193", " 1.754", " 0.639", " 0.800", "-0.03", " 1.13", " 0.81", " -0.65", " -0.32", "0.971116120638924", " 0.00100763358578404", " 0.029730746789093", " 0.112881453192721", " 0.719672419392958", "0.999999999997193", " 0.00609883486132445", " 0.117897788991231", " 0.599140020792135", " 0.999999954496112", "8.1", "5.2", " 6.0", " 6.3", " 6.1", " 7.1", " 6.3", " 6.0", " 4.1", " 4.3", " 5.8", " 4.7", " 3.9", " 5.5", " 5.5", " 6.2", " 5.1", " 7.7", " 7.0", " 7.7", " 7.0", " 8.1", " 7.0", " 7.0", " 6.6", " 7.1", " 4.8", " 6.7", " 6.0", " 6.3", " 6.7", " 5.2", " 2.9", " 5.3", " 3.8", " 6.8", " 6.5", " 6.1", " 5.7", " 6.5", " 6.8"
"16", "", "False", "5-methyl-2E-tridecenoic acid", "C14 H26 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-4.35", "226.19230", "225.18502", "6.762", "151415910.349157", "45", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "7520777.9748935", " 40122383.4552767", " 9531422.37853541", " 70956082.9929451", " 47379640.1992545", "54.4772278098737", " 83.8696454915213", " 39.8450201806249", " 35.0147554714296", " 51.1147712049065", "0.789", " 7.444", " 4.971", " 0.565", " 0.668", "-0.34", " 2.90", " 2.31", " -0.82", " -0.58", "0.999999999997193", " 8.24762608209184E-08", " 1.0523596397638E-06", " 0.256122280306031", " 0.908548578349728", "0.999999999997193", " 2.3711924986014E-06", " 2.42042717145674E-05", " 0.930128281111377", " 0.999999954496112", "6.2", "3.9", " 4.2", " 4.8", " 3.3", " 3.1", " 3.5", " 3.5", " 4.8", " 5.5", " 6.2", " 5.5", " 5.5", " 5.5", " 5.5", " 5.0", " 5.5", " 2.4", " 4.6", " 4.7", " 5.7", " 3.6", " 3.0", " 5.7", " 5.1", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 4.1", " 5.5", " 5.8", " 4.3", " 5.5", " 6.2", " 5.8", " 5.5", " 4.7"
"12", "", "False", "Docosapentaenoic acid", "C22 H34 O2", "Full match", " Full match", " No results", " Partial match", " Not the top hit", "-2.17", "330.25516", "329.24789", "7.648", "142539470.353544", "17", "2", "0", "92.3", "9.6", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "26596604.695123", " 62608344.1322456", " 22151261.9513993", " 68882060.0658086", " 58343711.1288453", "27.7750846056746", " 54.0083906253934", " 27.3126750061007", " 41.7269739010488", " 30.6081210585531", "1.201", " 3.110", " 2.634", " 0.909", " 0.847", "0.26", " 1.64", " 1.40", " -0.14", " -0.24", "0.933372402254322", " 5.85565086519413E-06", " 0.000107923554837019", " 0.918558888192615", " 0.867093880764151", "0.999999999997193", " 6.12181681361204E-05", " 0.000827413920417149", " 0.999999987372115", " 0.999999954496112", "7.2", "3.6", " 6.1", " 5.9", " 6.2", " 4.2", " 5.7", " 7.2", " 6.1", " 2.8", " 5.1", " 2.4", " 3.2", " 5.5", " 3.6", " 5.5", " 5.1", " 5.9", " 3.4", " 4.3", " 3.2", " 6.8", " 5.9", " 3.4", " 3.4", " 5.5", " 2.8", " 2.8", " 2.4", " 2.8", " 2.8", " 3.2", " 3.2", " 3.7", " 6.3", " 5.6", " 3.7", " 4.8", " 2.9", " 3.7", " 4.1"
"17", "", "False", "Adrenic acid", "C22 H36 O2", "Full match", " Full match", " No results", " Full match", " Not the top hit", "-2.18", "332.27081", "331.26353", "8.064", "104873012.689838", "14", "3", "0", "95.4", "9.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "13524154.8424269", " 32875388.4415191", " 11351587.381941", " 45652246.2902881", " 42974410.1233123", "33.2863543839544", " 70.7261828039612", " 36.963429121571", " 42.6708459583379", " 33.1672285538143", "1.191", " 4.022", " 3.786", " 0.720", " 0.941", "0.25", " 2.01", " 1.92", " -0.47", " -0.09", "0.940874986379384", " 8.12114738235614E-07", " 4.18792190548523E-06", " 0.663903998042521", " 0.981504343077639", "0.999999999997193", " 1.55655324828493E-05", " 6.8801574161543E-05", " 0.999999987372115", " 0.999999954496112", "6.9", "6.6", " 5.0", " 3.5", " 3.2", " 5.7", " 5.7", " 4.6", " 4.2", " 6.2", " 3.2", " 5.2", " 4.3", " 4.7", " 2.2", " 5.2", " 3.9", " 2.2", " 5.7", " 6.3", " 6.9", " 6.5", " 5.9", " 4.6", " 6.1", " 6.2", " 3.9", " 6.2", " 2.4", " 4.7", " 5.5", " 6.6", " 6.2", " 3.7", " 6.7", " 6.7", " 6.3", " 4.8", " 4.4", " 4.4", " 2.9"
"18", "", "False", "5-methyl-2E-tridecenoic acid", "C14 H26 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-4.32", "226.19230", "225.18503", "6.645", "87488387.8093238", "45", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "5059935.10363875", " 13077165.6769276", " 11369879.1211704", " 44533630.1810929", " 34813411.9972456", "54.2210622759198", " 75.6813810539049", " 39.4336329720593", " 36.277930315681", " 46.8550202115421", "0.445", " 3.917", " 3.062", " 0.294", " 0.782", "-1.17", " 1.97", " 1.61", " -1.77", " -0.36", "0.130960477313589", " 2.91995126389111E-05", " 0.000591189563903916", " 0.000351946406041193", " 0.848646585246548", "0.855094881282848", " 0.000279828662789564", " 0.00424917499055939", " 0.0161895346778949", " 0.999999954496112", "6.0", "4.8", " 4.8", " 5.0", " 4.5", " 4.8", " 5.0", " 4.8", " 5.2", " 5.5", " 5.5", " 5.5", " 5.2", " 2.3", " 5.0", " 4.5", " 4.5", " 5.3", " 5.7", " 5.5", " 5.7", " 5.5", " 5.5", " 5.7", " 5.7", " 6.0", " 6.0", " 6.0", " 6.0", " 6.0", " 5.6", " 5.2", " 6.0", " 5.5", " 5.5", " 5.2", " 5.5", " 5.5", " 5.5", " 5.5", " 4.7"
"19", "", "False", "4,7,10-hexadecatrienoic acid", "C16 H26 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-3.15", "250.19249", "249.18521", "6.633", "82929581.5552959", "21", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "6176849.24179795", " 23496932.856758", " 5729134.19332953", " 43492365.3885218", " 28983929.7543109", "41.52433426169", " 83.1383257383615", " 16.1968508327683", " 36.995175830404", " 54.6221696540636", "1.078", " 7.591", " 5.059", " 0.540", " 0.666", "0.11", " 2.92", " 2.34", " -0.89", " -0.59", "0.988931703347059", " 4.41400287876093E-07", " 3.92020580575192E-06", " 0.111965153846852", " 0.933427616705572", "0.999999999997193", " 1.01522066211501E-05", " 6.8801574161543E-05", " 0.599140020792135", " 0.999999954496112", "6.7", "3.8", " 5.8", " 6.1", " ", " 5.4", " 4.8", " 3.4", " 4.5", " 5.5", " 4.7", " 5.1", " 5.1", " 5.2", " 5.2", " 4.5", " 5.2", " ", " 6.7", " 6.7", " 6.7", " 5.2", " 5.5", " 6.1", " 5.9", " 6.7", " 6.3", " 6.0", " 5.2", " 5.6", " 5.6", " 6.0", " 6.0", " 5.5", " 4.8", " 5.5", " 5.8", " 4.7", " 6.2", " 3.7", " 4.7"
"56", "", "False", "(15Z)-9,12,13-Trihydroxy-15-octadecenoic acid", "C18 H34 O5", "Full match", " Full match", " No results", " Partial match", " Partial match", "-2.00", "330.23997", "329.23269", "3.704", "61478873.2951813", "28", "1", "0", "81.4", "9.1", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "15123650.6081772", " 16755928.8591848", " 21114803.6013603", " 28135943.7660464", " 28006478.3931704", "30.3562501530459", " 41.1926454320859", " 42.4068097990876", " 61.2867105796846", " ", "0.716", " 1.333", " 1.326", " 0.596", " 0.995", "-0.48", " 0.41", " 0.41", " -0.75", " -0.01", "0.870740455846247", " 0.906318467929875", " ", " 0.450493888887707", " ", "0.999999999997193", " 0.999999954286235", " ", " 0.999999987372115", " ", "5.0", "2.7", " ", " ", " 3.2", " ", " 2.7", " 5.0", " 1.2", " 3.7", " 2.0", " 2.6", " 3.2", " ", " ", " ", " ", " ", " 3.2", " ", " 0.7", " ", " ", " 2.6", " 3.9", " 2.2", " 2.8", " 4.3", " 3.7", " 2.6", " ", " ", " 3.6", " ", " ", " ", " ", " ", " ", " ", " 2.4"
"20", "", "False", "Docosapentaenoic acid", "C22 H34 O2", "Full match", " Full match", " No results", " Partial match", " Not the top hit", "-2.09", "330.25519", "329.24791", "7.827", "57331712.5806586", "17", "2", "0", "94.1", "9.7", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "15058496.9931447", " 20951519.181845", " 9631581.88445008", " 26678464.7492343", " 21261025.2708056", "31.2479127823221", " 62.0292101884702", " 53.4794258136619", " 40.9097260113726", " 42.108576588138", "1.563", " 2.770", " 2.207", " 0.785", " 0.797", "0.64", " 1.47", " 1.14", " -0.35", " -0.33", "0.784459382495744", " 0.00398413445740908", " 0.0404295994517788", " 0.97862195192205", " 0.849117098741016", "0.999999999997193", " 0.0183270185040818", " 0.154980131231819", " 0.999999987372115", " 0.999999954496112", "6.5", "6.3", " 4.6", " 5.0", " 5.9", " 5.7", " 6.5", " 6.1", " 6.5", " 5.8", " 5.8", " ", " 4.7", " 4.8", " 5.6", " 2.6", " 5.2", " 5.0", " 6.2", " 5.0", " 5.6", " 5.4", " 5.0", " 4.8", " 4.6", " 5.1", " 3.9", " 3.0", " 5.2", " 6.2", " 4.5", " ", " 2.0", " 5.6", " 3.7", " 5.6", " 5.5", " 5.8", " 2.8", " 4.6", " 5.8"
"23", "", "False", "3-dehydroecdysone", "C27 H42 O6", "Full match", " No results", " No results", " Not the top hit", " Full match", "-1.89", "462.29727", "461.28999", "6.888", "55370515.7000302", "8", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "4476075.1830653", " 24801764.9033078", " 5463864.69072255", " 30867315.4350591", " 32023608.7540599", "29.4015105370866", " 51.0679067070866", " 28.1365568499238", " 33.4417832539462", " 27.8852393003238", "0.819", " 5.649", " 5.861", " 0.803", " 1.037", "-0.29", " 2.50", " 2.55", " -0.32", " 0.05", "0.936459117864515", " 1.1601764215996E-08", " 6.46161590900363E-09", " 0.827173901123216", " 0.999129294237073", "0.999999999997193", " 6.67101442419771E-07", " 3.71542914767709E-07", " 0.999999987372115", " 0.999999954496112", "8.0", "6.2", " 6.5", " ", " ", " 5.8", " 6.0", " 5.2", " 6.4", " 2.0", " 5.5", " 4.3", " 4.7", " 5.2", " 5.2", " 6.4", " 5.8", " ", " 6.2", " 5.0", " 5.4", " 6.5", " ", " 4.9", " 5.6", " 6.7", " 6.0", " 4.8", " 5.7", " 4.1", " 5.2", " 4.4", " 3.3", " 6.5", " 6.1", " 7.6", " 8.0", " 5.7", " 5.7", " 7.0", " 7.2"
"21", "", "False", "3E,9Z,12Z,15Z-octadecatetraenoic acid", "C18 H28 O2", "Full match", " No results", " No results", " Partial match", " Full match", "-2.77", "276.20816", "275.20089", "6.752", "53495380.1043251", "73", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "3822252.72243073", " 9726331.40579727", " 4921055.89359139", " 19081822.1740816", " 15492309.7666403", "20.8122342774587", " 64.5765391565925", " 25.0110428963028", " 55.2069157728965", " 44.6544010866789", "0.777", " 3.878", " 3.148", " 0.510", " 0.812", "-0.36", " 1.96", " 1.65", " -0.97", " -0.30", "0.900943673075765", " 3.71200297100138E-06", " 2.96009814395592E-05", " 0.0063233781013905", " 0.930625705330582", "0.999999999997193", " 4.26880341665159E-05", " 0.00028367607212911", " 0.0872626177991889", " 0.999999954496112", "6.3", "", " 5.9", " 6.3", " ", " 4.3", " ", " ", " 4.3", " 4.7", " 6.0", " 5.6", " 3.9", " 3.9", " 4.0", " ", " 4.8", " ", " 4.4", " 5.2", " 4.3", " 5.3", " 4.3", " 4.9", " 6.2", " 5.8", " 5.5", " 4.8", " 5.2", " 5.4", " 6.0", " 5.2", " 5.5", " 4.5", " 5.6", " 5.6", " 5.2", " 5.8", " 6.2", " 5.8", " 5.1"
"24", "", "False", "LPC 22:6", "C30 H50 N O7 P", "No match", " No results", " Invalid mass", " No results", " No results", "105793.26", "627.35245", "626.34517", "5.207", "53028225.4386689", "0", "0", "1", "", "", "58.2", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "11416800.8140566", " 9640512.02734371", " 24409977.6311007", " 15137925.0682654", " 13677521.0546283", "46.8880033313487", " 29.10916762196", " 41.2115298151593", " 63.8089646853229", " 33.8057684360912", "0.468", " 0.620", " 0.560", " 0.637", " 0.904", "-1.10", " -0.69", " -0.84", " -0.65", " -0.15", "0.00235076238565834", " 0.230962471691915", " 0.0238720512872885", " 0.0534468991403798", " 0.828448512061341", "0.130467312404038", " 0.518152631942702", " 0.098045924929935", " 0.421014690983406", " 0.999999954496112", "6.5", "5.2", " 4.5", " 4.8", " 5.2", " 4.6", " 4.8", " 5.4", " 5.1", " 5.5", " 5.5", " 4.9", " 6.2", " 5.6", " 5.3", " 4.5", " 5.3", " 3.9", " 5.8", " 5.5", " 5.6", " 5.6", " 5.5", " 5.2", " 5.5", " 3.9", " 5.2", " 4.5", " 3.3", " 5.2", " 5.2", " 4.8", " 4.5", " 5.7", " 5.4", " 6.1", " 5.7", " 6.5", " 5.4", " 4.4", " 5.7"
"109", "", "False", "", "C9 H7 N3 P2 S", "Full match", " No results", " No results", " No results", " No results", "4.28", "250.98467", "249.97739", "0.145", "47656981.0689197", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "42510629.7664607", " 43162181.0131017", " 43432758.0790416", " 41628275.867121", " 41322649.1058139", "5.87137120602577", " 2.69302246057406", " 4.90944196920765", " 1.90127865811575", " 3.64534365387182", "0.979", " 0.958", " 0.951", " 1.037", " 0.993", "-0.03", " -0.06", " -0.07", " 0.05", " -0.01", "0.165603651321462", " 0.287107187281067", " 0.0511912213785546", " 0.903253247964228", " 0.915085873230409", "0.919100264834113", " 0.600315027951323", " 0.168199727386679", " 0.999999987372115", " 0.999999954496112", "4.3", "", " 3.8", " 3.8", " ", " 3.4", " 3.4", " 3.4", " 3.4", " ", " 3.9", " 3.9", " 3.9", " ", " 3.9", " 3.9", " ", " 3.9", " ", " 3.9", " 3.9", " 3.9", " 3.9", " ", " ", " 3.9", " 3.9", " ", " ", " 3.9", " ", " 4.3", " 3.9", " ", " ", " 3.9", " 3.9", " 4.3", " 3.9", " 4.3", " 3.9"
"25", "", "False", "4,7,10-hexadecatrienoic acid", "C16 H26 O2", "Full match", " No results", " No results", " Not the top hit", " Full match", "-3.09", "250.19251", "249.18523", "6.407", "45971300.685253", "21", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "4113004.44502319", " 8534487.03345118", " 3956712.57197793", " 22148321.9428017", " 16798695.7543982", "", " 70.2044487121882", " 6.95614932239851", " 39.8675559826667", " 46.067391877252", "1.040", " 5.598", " 4.246", " 0.385", " 0.758", "0.06", " 2.48", " 2.09", " -1.38", " -0.40", "", " 3.13324677303495E-06", " 1.92161580806482E-05", " 0.0009233917388205", " 0.90484235210363", "", " 4.00359309887799E-05", " 0.000220669859830148", " 0.0254856119914458", " 0.999999954496112", "7.7", "", " ", " ", " ", " ", " ", " ", " 5.2", " 5.5", " 5.2", " 5.6", " 5.0", " 5.2", " 4.5", " ", " 4.4", " ", " 7.7", " ", " 7.4", " 7.3", " ", " 7.3", " 7.3", " 6.3", " 5.6", " 6.1", " 6.1", " 6.1", " 6.0", " 6.3", " 6.3", " 5.6", " 5.6", " 5.6", " 5.6", " 5.8", " 5.5", " 5.2", " 5.8"
"26", "", "False", "ethyl 3-cyano-2-hydroxy-6-phenylisonicotinate", "C15 H12 N2 O3", "No match", " Invalid mass", " No results", " No match", " No results", "-17.31", "268.08015", "267.07288", "0.564", "44997610.6104191", "4", "1", "0", "60.4", "44.5", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "24909436.2886931", " 15903318.9122367", " 32176223.3546634", " 23857081.0751026", " 27062576.1410918", "38.5192709329062", " 65.6062020104143", " 33.3645840523915", " 33.6635421674083", " 21.3694628452843", "0.774", " 0.741", " 0.841", " 0.667", " 1.134", "-0.37", " -0.43", " -0.25", " -0.59", " 0.18", "0.736475140913307", " 0.820341711385328", " 0.995036490387382", " 0.29381920925952", " 0.95875865282852", "0.999999999997193", " 0.999999954286235", " 0.999999999407085", " 0.96487872033657", " 0.999999954496112", "7.2", "5.5", " 6.7", " 7.1", " 5.7", " 6.1", " 6.7", " 6.1", " 6.7", " 6.2", " 6.2", " 5.2", " 6.6", " 4.6", " 6.4", " 4.0", " 5.0", " 5.7", " 6.7", " 6.3", " 6.3", " 6.3", " 6.3", " 6.3", " 6.3", " 6.7", " 6.7", " 6.7", " 5.7", " 5.5", " 6.5", " 6.3", " 6.7", " 6.8", " 6.8", " 6.8", " 6.8", " 7.2", " 7.2", " 7.0", " 7.2"
"34", "", "False", "(15Z)-9,12,13-Trihydroxy-15-octadecenoic acid", "C18 H34 O5", "Full match", " Full match", " No results", " Partial match", " Partial match", "-2.05", "330.23995", "329.23267", "3.227", "44282265.8028081", "28", "1", "0", "90.5", "52.3", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "6699689.48230446", " 4717619.11456895", " 6991255.23830669", " 15496881.4463388", " 4300373.96635079", "31.7756305949022", " 4.750488534087", " 21.0394070102288", " 87.7030086972844", " 106.062261202788", "0.958", " 2.217", " 0.615", " 0.304", " 0.277", "-0.06", " 1.15", " -0.70", " -1.72", " -1.85", "0.999894986532858", " 0.427267276017061", " 0.999722765213434", " 0.156748056437528", " 0.669804056157558", "0.999999999997193", " 0.792511882934871", " 0.999999999407085", " 0.745904544426856", " 0.999999954496112", "7.8", "3.8", " ", " 2.1", " ", " 4.9", " 4.6", " ", " 4.4", " 7.8", " ", " ", " ", " 7.0", " 7.8", " ", " ", " ", " 5.6", " 4.9", " 5.8", " ", " ", " 6.0", " 4.5", " ", " 5.5", " 4.8", " ", " 3.9", " 1.4", " ", " 4.8", " 3.6", " ", " ", " ", " ", " 2.9", " ", " 2.8"
