"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: 16h-lps", "Group Area: 16h-lps-cla", "Group Area: 6h-cla-lps", "Group Area: 6h-lps", "Group Area: cla", "Group Area: ctrl", "Group CV [%]: 16h-lps", "Group CV [%]: 16h-lps-cla", "Group CV [%]: 6h-cla-lps", "Group CV [%]: 6h-lps", "Group CV [%]: cla", "Group CV [%]: ctrl", "Ratio: (16h-lps-cla) / (16h-lps)", "Ratio: (6h-lps) / (16h-lps)", "Ratio: (6h-cla-lps) / (16h-lps-cla)", "Ratio: (cla) / (6h-cla-lps)", "Ratio: (6h-cla-lps) / (6h-lps)", "Ratio: (ctrl) / (6h-lps)", "Ratio: (cla) / (ctrl)", "Log2 Fold Change: (16h-lps-cla) / (16h-lps)", "Log2 Fold Change: (6h-lps) / (16h-lps)", "Log2 Fold Change: (6h-cla-lps) / (16h-lps-cla)", "Log2 Fold Change: (cla) / (6h-cla-lps)", "Log2 Fold Change: (6h-cla-lps) / (6h-lps)", "Log2 Fold Change: (ctrl) / (6h-lps)", "Log2 Fold Change: (cla) / (ctrl)", "P-value: (16h-lps-cla) / (16h-lps)", "P-value: (6h-lps) / (16h-lps)", "P-value: (6h-cla-lps) / (16h-lps-cla)", "P-value: (cla) / (6h-cla-lps)", "P-value: (6h-cla-lps) / (6h-lps)", "P-value: (ctrl) / (6h-lps)", "P-value: (cla) / (ctrl)", "Adj. P-value: (16h-lps-cla) / (16h-lps)", "Adj. P-value: (6h-lps) / (16h-lps)", "Adj. P-value: (6h-cla-lps) / (16h-lps-cla)", "Adj. P-value: (cla) / (6h-cla-lps)", "Adj. P-value: (6h-cla-lps) / (6h-lps)", "Adj. P-value: (ctrl) / (6h-lps)", "Adj. P-value: (cla) / (ctrl)", "Peak Rating (Max.)", "Peak Rating: Plasma-27.raw (F27)", "Peak Rating: Plasma-28.raw (F28)", "Peak Rating: Plasma-29.raw (F29)", "Peak Rating: Plasma-30.raw (F30)", "Peak Rating: Plasma-31.raw (F31)", "Peak Rating: Plasma-32.raw (F32)", "Peak Rating: Plasma-33.raw (F33)", "Peak Rating: Plasma-34.raw (F34)", "Peak Rating: Plasma-35.raw (F35)", "Peak Rating: Plasma-36.raw (F36)", "Peak Rating: Plasma-21.raw (F21)", "Peak Rating: Plasma-22.raw (F22)", "Peak Rating: Plasma-23.raw (F23)", "Peak Rating: Plasma-24.raw (F24)", "Peak Rating: Plasma-25.raw (F25)", "Peak Rating: Plasma-26.raw (F26)", "Peak Rating: Plasma-14.raw (F14)", "Peak Rating: Plasma-15.raw (F15)", "Peak Rating: Plasma-16.raw (F16)", "Peak Rating: Plasma-17.raw (F17)", "Peak Rating: Plasma-18.raw (F18)", "Peak Rating: Plasma-19.raw (F19)", "Peak Rating: Plasma-20.raw (F20)", "Peak Rating: Plasma-8.raw (F8)", "Peak Rating: Plasma-9.raw (F9)", "Peak Rating: Plasma-10.raw (F10)", "Peak Rating: Plasma-11.raw (F11)", "Peak Rating: Plasma-12.raw (F12)", "Peak Rating: Plasma-1.raw (F1)", "Peak Rating: Plasma-2.raw (F2)", "Peak Rating: Plasma-3.raw (F3)", "Peak Rating: Plasma-4.raw (F4)", "Peak Rating: Plasma-5.raw (F5)", "Peak Rating: Plasma-6.raw (F6)", "Peak Rating: Plasma-7.raw (F7)"
"1445", "", "False", "Emmotin A", "C16 H22 O4", "Not the top hit", " No results", " No results", " Not the top hit", " Full match", "3.20", "278.15270", "277.14542", "6.903", "905428.698837984", "6", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "458871.000644127", " 614164.65376893", " 664483.01870874", " 618211.48000825", " 574698.694391997", " 724028.371351437", "12.5465143078131", " 16.4813984560478", " 20.2813019415711", " 7.97626464006664", " 24.4072279423154", " 63.3939396919346", "1.338", " 1.347", " 1.082", " 0.865", " 1.075", " 1.171", " 0.794", "0.42", " 0.43", " 0.11", " -0.21", " 0.10", " 0.23", " -0.33", "0.951642147709537", " 0.92684382243755", " 0.999982149653691", " 0.999536259515884", " 0.99995935719209", " 0.969026641446436", " 0.996906116967739", "1", " 1", " 1", " 1", " 1", " 1", " 1", "6.7", "5.4", " ", " ", " 4.3", " 5.4", " ", " 4.2", " ", " 5.3", " 6.3", " 4.6", " 5.4", " 5.2", " 5.8", " ", " ", " ", " ", " 5.6", " 5.9", " 5.2", " 5.9", " 6.7", " 5.2", " 5.4", " ", " ", " ", " ", " 4.8", " ", " 4.0", " 4.9", " ", " "
"587", "", "False", "", "C14 H8 N6 O17 S", "Full match", " No results", " No results", " No results", " No results", "1.30", "563.96739", "562.96012", "23.839", "894721.963521257", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "720617.290742783", " 753778.82965849", " 781444.91834975", " 706721.391629593", " 744389.055448109", " 685053.12121316", "7.87439692760139", " 4.57535231326083", " 9.57890957929971", " 8.61384744209458", " 4.42248973460729", " 3.44231689511887", "1.046", " 0.981", " 1.037", " 0.953", " 1.106", " 0.969", " 1.087", "0.06", " -0.03", " 0.05", " -0.07", " 0.15", " -0.04", " 0.12", "0.987206001545341", " 0.999929912792423", " 0.971029395523818", " 0.989070478028615", " 0.527574300454979", " 0.722143350649917", " 0.189409593480552", "1", " 1", " 1", " 1", " 1", " 1", " 1", "9.3", "8.4", " 8.4", " 8.4", " 8.1", " 8.4", " 8.6", " 8.6", " 8.6", " 8.6", " 8.6", " 8.4", " 8.1", " 8.1", " 8.4", " 8.4", " 8.4", " 8.4", " ", " 8.1", " 8.1", " 8.4", " 8.4", " 8.4", " 9.3", " 8.9", " 8.9", " 8.6", " 8.6", " 8.6", " 8.6", " 8.9", " 8.9", " 8.9", " 8.3", " 9.3"
"2523", "", "False", "FAHFA(17:0/10-O-18:0)", "C35 H68 O4", "Full match", " No results", " No results", " Full match", " Full match", "0.75", "552.51217", "551.50490", "18.446", "893906.910387979", "5", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "817662.070741303", " 717591.283759983", " 627274.285499094", " 771889.073699384", " 748294.708925013", " 789863.677917311", "11.1774212852909", " 13.5831017731882", " 18.4525181098528", " 23.5460292440209", " ", " 18.1186387441411", "0.878", " 0.944", " 0.874", " 1.193", " 0.813", " 1.023", " 0.947", "-0.19", " -0.08", " -0.19", " 0.25", " -0.30", " 0.03", " -0.08", "0.98685196135123", " 0.924963210141179", " 0.784896634859972", " ", " 0.96000098939027", " 0.990467732818703", " ", "1", " 1", " 1", " ", " 1", " 1", " ", "4.1", "", " 3.8", " ", " ", " 4.1", " 3.8", " ", " 3.0", " 3.5", " 3.8", " ", " ", " 2.7", " ", " 4.0", " 3.4", " 2.9", " ", " ", " ", " 1.2", " ", " 2.8", " ", " ", " 1.0", " ", " ", " ", " 1.7", " 3.0", " ", " ", " ", " 2.9"
"505", "", "False", "", "C28 H21 N8 O11 P3 S", "Full match", " No results", " No results", " No results", " No results", "-0.18", "770.02620", "769.01892", "1.091", "893333.331572636", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "481385.220613106", " 298411.679863266", " ", " 236531.758046689", " ", " 893333.331572636", "64.0745823932245", " ", " ", " 47.1534143780131", " ", " ", "0.620", " 0.491", " 0.000", " ", " 0.000", " 3.777", " 0.000", "-0.69", " -1.03", " -Infinity", " ", " -Infinity", " 1.92", " -Infinity", "", " 0.728243152972366", " ", " ", " ", " ", " ", "", " 1", " ", " ", " ", " ", " ", "5.5", "", " 5.3", " ", " 5.5", " ", " ", " ", " ", " ", " 4.9", " ", " ", " ", " ", " ", " ", " 4.9", " ", " ", " ", " ", " 4.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.2"
"1273", "", "False", "", "C11 H31 N4 P3", "Full match", " No results", " No results", " No results", " No results", "3.20", "312.17716", "311.16988", "23.761", "892795.999743262", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "801482.540363662", " 742063.972744928", " ", " 659659.068858575", " 716276.212331831", " 706224.92408293", "16.1122327909031", " 11.3742972447881", " ", " 6.69356835977788", " 7.03933173530274", " 2.66916783673928", "0.926", " 0.823", " 0.000", " Infinity", " 0.000", " 1.071", " 1.014", "-0.11", " -0.28", " -Infinity", " Infinity", " -Infinity", " 0.10", " 0.02", "0.973707741070253", " 0.310521483780395", " ", " ", " ", " 0.965591664298306", " 0.935989162717701", "1", " 1", " ", " ", " ", " 1", " 1", "7.8", "6.7", " ", " ", " 5.2", " ", " 6.8", " 4.9", " ", " 6.0", " 6.0", " ", " ", " ", " ", " ", " ", " 4.6", " ", " ", " ", " 6.5", " ", " 6.7", " ", " 6.2", " 6.5", " ", " 6.5", " 7.8", " ", " 6.3", " ", " ", " ", " 5.2"
"993", "", "False", "Triangulyne D", "C41 H64 O3", "No match", " No results", " No results", " Full match", " Full match", "1.06", "604.48619", "603.47891", "17.915", "890052.265050322", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "491693.161385625", " 384092.192896539", " 522533.339356732", " 549653.48996587", " 371948.036319083", " 497796.501997505", "34.2400591187147", " 38.50780155537", " 18.4893811251347", " 34.5530632849464", " 31.7810334928954", " 32.9203935233124", "0.781", " 1.118", " 1.360", " 0.712", " 0.951", " 0.906", " 0.747", "-0.36", " 0.16", " 0.44", " -0.49", " -0.07", " -0.14", " -0.42", "0.794653941205392", " 0.907759929486808", " 0.487866579830282", " 0.568746384675974", " 0.981652817945515", " 0.835275106911932", " 0.881112866508379", "1", " 1", " 1", " 1", " 1", " 1", " 1", "6.4", "5.3", " 3.9", " ", " 4.3", " 3.9", " ", " 3.5", " 2.8", " 4.7", " 3.5", " 4.9", " 3.8", " 4.5", " 4.2", " 5.2", " 4.5", " 5.4", " 4.3", " 4.1", " 4.3", " 3.0", " 6.4", " 3.9", " 2.8", " 2.0", " 3.5", " 1.3", " 2.8", " 3.5", " 2.0", " ", " ", " 2.4", " 4.5", " 2.8"
"1437", "", "False", "NAGlySer 16:0/24:0", "C45 H86 N2 O7", "No match", " No results", " Full match", " No results", " No results", "-2.13", "766.64187", "765.63459", "18.317", "884473.075885347", "0", "0", "1", "", "", "1.3", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "553209.333883857", " 681963.982100494", " 634068.317789823", " 605532.540567435", " 587574.879127556", " 650204.85965117", "24.1100706266804", " ", " 18.6544811743982", " 27.5429271263511", " 19.8066241589014", " 16.466912436033", "1.233", " 1.095", " 0.930", " 0.927", " 1.047", " 1.074", " 0.904", "0.30", " 0.13", " -0.11", " -0.11", " 0.07", " 0.10", " -0.15", "", " 0.979406453466105", " ", " 0.83720589384822", " 0.659169022542758", " 0.950779926575309", " 0.991568285764279", "", " 1", " ", " 1", " 1", " 1", " 1", "4.2", "1.8", " 2.9", " 2.1", " ", " 2.0", " 1.4", " ", " ", " ", " ", " 1.9", " 2.9", " 2.7", " 3.4", " 3.6", " ", " ", " 2.4", " 2.9", " 2.5", " ", " ", " 3.3", " 1.5", " 1.9", " ", " ", " 2.9", " 3.4", " 2.3", " 3.6", " ", " 3.3", " 1.5", " 4.2"
"951", "", "False", "2-(Methylsulfonyl)-3-(pyrazin-2-ylamino)acrylonitrile", "C8 H8 N4 O2 S", "Not the top hit", " Full match", " No results", " No results", " No results", "4.51", "224.03781", "223.03053", "18.511", "871243.964990154", "0", "1", "0", "92.6", "48.8", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "553928.199086287", " 355459.516555165", " 520909.232861224", " 407631.59902283", " 632298.377190591", " 631668.914415803", "35.4006625914483", " ", " ", " 39.4907530166066", " ", " 53.6373213872356", "0.642", " 0.736", " 1.465", " 1.214", " 1.278", " 1.550", " 1.001", "-0.64", " -0.44", " 0.55", " 0.28", " 0.35", " 0.63", " 0.00", "", " 0.99113157586606", " ", " ", " ", " 0.970261757384065", " ", "", " 1", " ", " ", " ", " 1", " ", "5.7", "4.9", " 4.7", " 4.9", " ", " 4.3", " 3.4", " ", " ", " ", " ", " 4.9", " ", " ", " ", " ", " ", " 2.4", " 5.7", " 2.8", " 3.9", " ", " ", " 3.2", " ", " ", " 4.2", " ", " ", " ", " 1.9", " 2.1", " ", " ", " ", " "
"675", "", "False", "", "C7 H17 N10 O7 P3 S2", "Full match", " No results", " No results", " No results", " No results", "0.66", "509.99393", "508.98665", "23.842", "864087.516357126", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "698973.072544608", " 754285.432337488", " 734152.726253412", " 722940.168905591", " 729471.665744011", " 689909.762386512", "7.83452201389633", " 3.98514392060032", " 9.55204898798057", " 9.49423333869309", " 5.93257573022168", " 5.29407484841554", "1.079", " 1.034", " 0.973", " 0.994", " 1.016", " 0.954", " 1.057", "0.11", " 0.05", " -0.04", " -0.01", " 0.02", " -0.07", " 0.08", "0.997300952721895", " 0.999975813016788", " 0.999999390438437", " 0.999243113365073", " 0.971064739306488", " 0.988282881823814", " 0.921708247861538", "1", " 1", " 1", " 1", " 1", " 1", " 1", "8.9", "8.4", " 8.1", " 8.4", " 8.1", " 8.4", " 8.6", " 8.9", " 8.6", " 8.2", " 8.2", " 7.8", " 8.8", " 8.1", " 8.4", " 8.4", " 8.1", " 8.1", " 8.4", " 7.8", " 8.4", " ", " 7.8", " 8.1", " 8.8", " 8.1", " 8.1", " 8.1", " 8.1", " 8.1", " 8.8", " 8.4", " 8.1", " 8.1", " ", " 8.4"
"582", "", "False", "", "C27 H19 N8 O11 P3 S", "Full match", " No results", " No results", " No results", " No results", "0.10", "756.01076", "755.00348", "1.093", "862317.276418759", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "287882.246523803", " 253499.148735586", " ", " 297206.439273293", " ", " 862317.276418759", "48.6057114662855", " 32.8886799934291", " ", " ", " ", " ", "0.881", " 1.032", " 0.000", " ", " 0.000", " 2.901", " 0.000", "-0.18", " 0.05", " -Infinity", " ", " -Infinity", " 1.54", " -Infinity", "0.547964067140387", " ", " ", " ", " ", " ", " ", "1", " ", " ", " ", " ", " ", " ", "5.4", "4.9", " 4.9", " ", " 4.5", " ", " ", " 5.4", " 5.1", " 5.4", " 5.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.8"
"1569", "", "False", "cis-trihomoaconitic acid", "C9 H12 O6", "Full match", " No results", " No results", " Full match", " No results", "1.07", "216.06362", "215.05634", "1.233", "857653.12444198", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "546506.36277292", " 573853.4427678", " 436885.755792027", " 640142.860203407", " ", " ", "22.2394924936754", " 23.6046796679666", " ", " 19.4652141705683", " ", " ", "1.050", " 1.171", " 0.761", " 0.000", " 0.682", " 0.000", " ", "0.07", " 0.23", " -0.39", " -Infinity", " -0.55", " -Infinity", " ", "0.995372020795363", " 0.607097816855311", " ", " ", " ", " ", " ", "1", " 1", " ", " ", " ", " ", " ", "6.3", "", " 6.3", " ", " 2.5", " ", " ", " 6.2", " ", " 5.6", " ", " 3.0", " ", " ", " ", " ", " ", " ", " ", " 4.9", " ", " 4.8", " ", " 5.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"894", "", "False", "", "C4 H15 N4 O5 P", "Full match", " No results", " No results", " No results", " No results", "1.83", "230.07843", "229.07115", "1.223", "840716.222906045", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "660295.341036059", " 270372.668378417", " ", " 439730.953949028", " ", " ", "38.6423532347647", " 15.3847924762584", " ", " 3.21413434114521", " ", " ", "0.409", " 0.666", " 0.000", " ", " 0.000", " 0.000", " ", "-1.29", " -0.59", " -Infinity", " ", " -Infinity", " -Infinity", " ", "0.0786890204694066", " 0.408446725652966", " ", " ", " ", " ", " ", "1", " 1", " ", " ", " ", " ", " ", "9.1", "", " 5.1", " ", " 6.4", " ", " ", " 5.7", " 5.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 8.0", " ", " 9.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"635", "", "False", "", "C9 H13 N10 O14 P3", "Full match", " No results", " No results", " No results", " No results", "0.57", "577.98288", "576.97561", "23.841", "825750.502005128", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "692558.325592819", " 692897.978362078", " 702683.218313732", " 651939.458880409", " 683884.90379223", " 647962.405024791", "5.9981294165493", " 3.45100761908799", " 10.7839333719655", " 8.21853894168488", " 7.62709612079392", " 3.94124770536253", "1.000", " 0.941", " 1.014", " 0.973", " 1.078", " 0.994", " 1.055", "0.00", " -0.09", " 0.02", " -0.04", " 0.11", " -0.01", " 0.08", "0.999999460667017", " 0.920994595407371", " 0.999999941277405", " 0.983452501380899", " 0.847675385812863", " 0.99267873630597", " 0.917246129519826", "1", " 1", " 1", " 1", " 1", " 1", " 1", "8.7", "8.1", " 8.4", " 8.1", " 8.1", " 8.6", " 8.6", " 8.6", " 8.6", " 8.6", " 8.6", " 7.3", " 7.6", " 6.9", " 7.9", " 7.6", " 7.9", " 8.4", " 8.4", " 8.2", " 8.1", " ", " 8.2", " 8.2", " 8.1", " 8.4", " 7.8", " 8.1", " 8.2", " 8.6", " 8.6", " 8.3", " 8.7", " 8.7", " 8.7", " 8.7"
"2345", "", "False", "NAGlySer 16:0/21:0", "C42 H80 N2 O7", "No match", " No results", " Invalid mass", " No results", " No results", "-6.08", "724.59215", "723.58487", "18.091", "824871.357213667", "0", "0", "1", "", "", "0.6", "No matches found", " No matches found", " No matches found", " Single match found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "701753.675625842", " 705380.028213075", " 743922.042205605", " 719862.247653487", " 663264.071561963", " 600956.028616343", "12.6127390468093", " 16.9885387780683", " 7.20114079853921", " ", " 2.8439878357223", " 19.0247121264279", "1.005", " 1.026", " 1.055", " 0.892", " 1.033", " 0.835", " 1.104", "0.01", " 0.04", " 0.08", " -0.17", " 0.05", " -0.26", " 0.14", "0.999822135927339", " ", " 0.898781521115782", " 0.878540632908631", " ", " ", " 0.9878408856489", "1", " ", " 1", " 1", " ", " ", " 1", "4.0", "", " 2.4", " ", " ", " 3.4", " ", " ", " 2.1", " 2.7", " 1.7", " ", " 3.1", " ", " 2.8", " ", " 2.8", " ", " ", " ", " ", " 1.4", " ", " ", " 4.0", " 3.0", " ", " ", " ", " 2.3", " 1.9", " ", " ", " ", " ", " 1.7"
"2055", "", "False", "", "C7 H9 Cl3 N2 O", "Full match", " No results", " No results", " No results", " No results", "3.14", "241.97881", "240.97153", "0.974", "821375.904763559", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "652019.743303268", " 459386.10446906", " 400068.216657301", " 488536.512529066", " 675722.221273735", " 480476.096654232", "12.2215822239462", " 16.3626885627426", " 5.98174006307804", " 22.1204421171114", " 24.0691357880473", " 22.7337154460689", "0.705", " 0.749", " 0.871", " 1.689", " 0.819", " 0.984", " 1.406", "-0.51", " -0.42", " -0.20", " 0.76", " -0.29", " -0.02", " 0.49", "0.339490441732318", " 0.598950617925522", " 0.996028383920034", " 0.157956145555438", " 0.829708460729069", " 0.99884260034477", " 0.630459575866616", "1", " 1", " 1", " 1", " 1", " 1", " 1", "4.4", "2.6", " 3.9", " ", " ", " ", " 2.7", " ", " 3.4", " 1.5", " ", " 4.4", " ", " ", " ", " 3.7", " ", " 1.8", " ", " 3.7", " 1.8", " 1.8", " ", " 1.8", " ", " ", " 3.3", " 1.6", " 2.4", " 1.8", " 3.3", " 2.0", " 2.5", " 2.9", " ", " "
"1167", "", "False", "", "C22 H31 Cl2 N8 P S2", "Full match", " No results", " No results", " No results", " No results", "-1.45", "572.12194", "571.11467", "10.538", "787152.285876592", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "542831.517808329", " 397207.000113573", " 355691.175868947", " 543848.190815628", " 535436.494108652", " 474464.37438542", "44.9285738675805", " 22.523943758971", " 6.97706859385386", " 22.4443108356404", " 36.6325489765639", " 29.5074366877708", "0.732", " 1.002", " 0.895", " 1.505", " 0.654", " 0.872", " 1.129", "-0.45", " 0.00", " -0.16", " 0.59", " -0.61", " -0.20", " 0.17", "0.859822727390591", " 0.999999971077064", " 0.994846007607651", " 0.661125854302041", " 0.543351405820231", " 0.999997152654593", " 0.999995168466385", "1", " 1", " 1", " 1", " 1", " 1", " 1", "5.9", "4.2", " ", " 1.7", " ", " ", " ", " 2.5", " 2.1", " 3.7", " 2.9", " ", " ", " 3.7", " 3.3", " 5.9", " ", " 4.0", " 2.5", " ", " ", " ", " 2.5", " ", " ", " ", " 4.1", " ", " 2.0", " ", " ", " 4.3", " 5.6", " 3.3", " ", " 3.3"
"1843", "", "False", "", "C24 H35 N O S2", "Full match", " No results", " No results", " No results", " No results", "2.31", "417.21697", "416.20969", "8.098", "786349.81324538", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "457451.369359688", " 652199.569647093", " 640569.423982024", " ", " 615090.630907152", " ", "73.2798780297282", " 12.771965407786", " 32.1845838882957", " ", " ", " ", "1.426", " 0.000", " 0.982", " 0.960", " Infinity", " ", " Infinity", "0.51", " -Infinity", " -0.03", " -0.06", " Infinity", " ", " Infinity", "0.765233773832156", " ", " 0.999781088321338", " ", " ", " ", " ", "1", " ", " 1", " ", " ", " ", " ", "6.0", "0.0", " ", " ", " ", " 3.6", " ", " 6.0", " ", " ", " 4.3", " ", " 3.8", " ", " ", " 4.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.4", " ", " ", " ", " ", " ", " ", " ", " "
"662", "", "False", "", "C12 H21 N6 O15 P3 S2", "Full match", " No results", " No results", " No results", " No results", "0.01", "645.97192", "644.96465", "23.839", "783976.701812807", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "610509.845845985", " 651918.850065965", " 670681.183978547", " 616460.238583227", " 620167.528698564", " 599847.634652625", "22.3040029907517", " 3.27432580989104", " 12.6619660503318", " 8.01064449308271", " 3.25360716027025", " 1.95482521441644", "1.068", " 1.010", " 1.029", " 0.925", " 1.088", " 0.973", " 1.034", "0.09", " 0.01", " 0.04", " -0.11", " 0.12", " -0.04", " 0.05", "0.846532088099523", " 0.995699920812188", " 0.999873846794121", " 0.953323414564161", " 0.873067323009175", " 0.989851970121877", " 0.978181008685482", "1", " 1", " 1", " 1", " 1", " 1", " 1", "8.9", "6.5", " ", " 6.3", " 3.7", " 6.3", " 8.7", " 8.3", " 8.6", " 8.6", " 8.3", " 7.7", " 7.9", " 7.9", " 7.6", " 7.6", " 7.7", " 8.1", " 8.2", " 8.6", " 8.2", " 7.8", " 7.8", " 8.1", " 8.9", " 8.7", " 8.3", " 8.7", " 8.3", " 8.0", " 8.7", " 8.3", " 8.3", " 8.0", " ", " 8.7"
"1607", "", "False", "", "C37 H20 N8 O5 P2 S", "Full match", " No results", " No results", " No results", " No results", "0.12", "750.07535", "749.06807", "21.036", "778423.608071714", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 778423.608071714", " 556358.622769013", " ", " 254004.888836397", " 368897.831667396", "", " ", " 40.4302659701102", " ", " ", " 19.6529205656371", "Infinity", " ", " 0.715", " 0.457", " Infinity", " Infinity", " 0.689", "Infinity", " ", " -0.48", " -1.13", " Infinity", " Infinity", " -0.54", "", " ", " ", " ", " ", " ", " ", "", " ", " ", " ", " ", " ", " ", "4.0", "", " ", " ", " ", " ", " ", " ", " ", " ", " 0.6", " ", " 4.0", " ", " 1.1", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.7", " ", " ", " ", " 3.8", " ", " 3.4", " 3.0"
"2302", "", "False", "", "C14 H4 N2 O3", "Full match", " No results", " No results", " No results", " No results", "-1.00", "248.02194", "247.01467", "1.327", "769741.842653876", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " ", " 607147.475294143", " ", " 741334.192938435", " 769741.842653876", "", " ", " ", " ", " 8.30028262933989", " ", "", " ", " Infinity", " 1.221", " Infinity", " Infinity", " 0.963", "", " ", " Infinity", " 0.29", " Infinity", " Infinity", " -0.05", "", " ", " ", " ", " ", " ", " ", "", " ", " ", " ", " ", " ", " ", "6.2", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.7", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 6.2", " 5.2", " 5.8", " ", " ", " 4.0", " ", " ", " ", " ", " "
"3021", "", "False", "", "C4 H11 Cl N2 O5", "Full match", " No results", " No results", " No results", " No results", "0.96", "202.03584", "201.02857", "24.229", "739214.295418952", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "CO2", "[M-H]-1", "", " ", " 606447.05985033", " 619883.620292117", " 692100.970570231", " 718392.728168946", "", " ", " ", " 1.24833184904515", " ", " 9.12305987748633", "", " Infinity", " Infinity", " 1.141", " 0.978", " 1.159", " 0.963", "", " Infinity", " Infinity", " 0.19", " -0.03", " 0.21", " -0.05", "", " ", " ", " ", " ", " 0.501131777051685", " ", "", " ", " ", " ", " ", " 1", " ", "7.2", "", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.8", " ", " ", " ", " 7.2", " 6.4", " ", " ", " ", " ", " ", " 4.0", " ", " ", " 6.2", " ", " ", " 6.9", " 5.8", " 5.9", " "
