"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2023-01-11", "Mass List Match: HMDB Serum metabolites (v5. 40600 cpds)", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla_lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla_lps", "Group CV [%]: cla", "Group CV [%]: cla_lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla_lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla_lps) / (ctrl)", "Ratio: (cla_lps) / (lps)", "Ratio: (no2-cla_lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla_lps) / (ctrl)", "Log2 Fold Change: (cla_lps) / (lps)", "Log2 Fold Change: (no2-cla_lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla_lps) / (ctrl)", "P-value: (cla_lps) / (lps)", "P-value: (no2-cla_lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla_lps) / (ctrl)", "Adj. P-value: (cla_lps) / (lps)", "Adj. P-value: (no2-cla_lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Spleen-H-9.raw (F9)", "Peak Rating: Spleen-H-10.raw (F10)", "Peak Rating: Spleen-H-11.raw (F11)", "Peak Rating: Spleen-H-12.raw (F12)", "Peak Rating: Spleen-H-13.raw (F13)", "Peak Rating: Spleen-H-14.raw (F14)", "Peak Rating: Spleen-H-15.raw (F15)", "Peak Rating: Spleen-H-16.raw (F16)", "Peak Rating: Spleen-H-25.raw (F25)", "Peak Rating: Spleen-H-26.raw (F26)", "Peak Rating: Spleen-H-27.raw (F27)", "Peak Rating: Spleen-H-28.raw (F28)", "Peak Rating: Spleen-H-29.raw (F29)", "Peak Rating: Spleen-H-30.raw (F30)", "Peak Rating: Spleen-H-31.raw (F31)", "Peak Rating: Spleen-H-32.raw (F32)", "Peak Rating: Spleen-H-1.raw (F1)", "Peak Rating: Spleen-H-2.raw (F2)", "Peak Rating: Spleen-H-3.raw (F3)", "Peak Rating: Spleen-H-4.raw (F4)", "Peak Rating: Spleen-H-5.raw (F5)", "Peak Rating: Spleen-H-6.raw (F6)", "Peak Rating: Spleen-H-7.raw (F7)", "Peak Rating: Spleen-H-8.raw (F8)", "Peak Rating: Spleen-H-17.raw (F17)", "Peak Rating: Spleen-H-18.raw (F18)", "Peak Rating: Spleen-H-19.raw (F19)", "Peak Rating: Spleen-H-20.raw (F20)", "Peak Rating: Spleen-H-21.raw (F21)", "Peak Rating: Spleen-H-22.raw (F22)", "Peak Rating: Spleen-H-23.raw (F23)", "Peak Rating: Spleen-H-24.raw (F24)", "Peak Rating: Spleen-H-33.raw (F33)", "Peak Rating: Spleen-H-34.raw (F34)", "Peak Rating: Spleen-H-35.raw (F35)", "Peak Rating: Spleen-H-36.raw (F36)", "Peak Rating: Spleen-H-37.raw (F37)", "Peak Rating: Spleen-H-38.raw (F38)", "Peak Rating: Spleen-H-39.raw (F39)", "Peak Rating: Spleen-H-40.raw (F40)"
"3548", "", "False", "", "C H Cl3 N O2 P3", "Full match", " No results", " No results", " No results", " No results", "2.36", "256.82918", "255.82190", "3.849", "4781362.26572868", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "554038.708342333", " 461102.464042599", " 3424651.64971583", " 421576.588244537", " 520508.354363695", "57.8276579202852", " 108.544667354534", " 71.9043168760029", " 110.88325171262", " 75.5511977727179", "0.162", " 0.123", " 0.152", " 1.094", " 1.235", "-2.63", " -3.02", " -2.72", " 0.13", " 0.30", "0.114610731548641", " 0.0751735719519976", " 0.0961373431751247", " 0.900308236060034", " 0.999959922054032", "1", " 0.784238621975557", " 0.540072978962457", " 1", " 1", "3.2", "", " ", " ", " ", " ", " ", " ", " ", " ", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"6281", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "584.01008", "583.00281", "4.880", "4772570.29915888", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "711912.136925357", " 637072.571938132", " 941681.275996536", " 924436.402119914", " 700109.496669312", "72.895710798564", " 24.6601478370916", " 108.591591669587", " 28.3912102034381", " 77.1231296833474", "0.756", " 0.982", " 0.743", " 0.689", " 0.757", "-0.40", " -0.03", " -0.43", " -0.54", " -0.40", "0.999704802396569", " 0.999986456406884", " 0.982400314665473", " 0.864373772254754", " 0.990873136915576", "1", " 1", " 1", " 1", " 1", "2.8", "2.0", " ", " ", " ", " ", " ", " ", " ", " 2.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 0.9", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 1.3", " ", " ", " "
"5114", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "571.12647", "570.11920", "5.248", "4771404.81717877", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "157922.828798463", " 144635.745913308", " 238414.906958411", " 144883.113054123", " 142756.72688641", "213.715871957924", " 55.4337221249254", " 139.688911329511", " 55.0592755791131", " 55.9415612466643", "0.662", " 0.608", " 0.599", " 0.998", " 0.985", "-0.59", " -0.72", " -0.74", " 0.00", " -0.02", "0.997470807037276", " 0.792175111681397", " 0.862520151737688", " 0.997762736654489", " 0.999893771090263", "1", " 1", " 1", " 1", " 1", "5.2", "", " ", " ", " 1.3", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.2", " 2.8", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 0.8", " ", " "
"1461", "", "False", "", "C18 H32 Cl2 N6 O2", "Full match", " No results", " No results", " No results", " No results", "-0.10", "434.19633", "433.18906", "6.846", "4771310.87421775", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "3793083.16747994", " 3526945.76778996", " 2071836.0045872", " 3708946.69462757", " 3413028.42375399", "21.1734847066345", " 33.6444237647903", " 62.8211662696969", " 12.430451953788", " 41.4165551886705", "1.831", " 1.790", " 1.647", " 0.951", " 0.920", "0.87", " 0.84", " 0.72", " -0.07", " -0.12", "0.0409586480478069", " 0.034020502912544", " 0.312609713953352", " 0.990415745290417", " 0.809877215802843", "0.958829806725615", " 0.546151696479565", " 1", " 1", " 1", "8.2", "7.2", " 6.8", " 5.7", " 6.8", " 5.3", " 6.1", " 6.8", " 5.7", " 6.1", " 3.7", " 5.2", " 6.3", " 6.7", " 6.7", " 6.3", " 6.7", " 4.3", " 5.2", " 5.5", " 5.5", " ", " 6.0", " 4.3", " 6.2", " 8.2", " 6.7", " 7.5", " 7.9", " 7.1", " 6.3", " 8.2", " 7.5", " 6.6", " 5.1", " 5.5", " 3.2", " 4.6", " 5.1", " 3.6", " 5.1"
"1386", "", "False", "", "C16 H32 Cl3 N2 O P S5", "Full match", " No results", " No results", " No results", " No results", "2.04", "563.99329", "562.98601", "6.610", "4770604.64581915", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "1297742.24860931", " 570913.853415015", " 554758.613462314", " 793438.842747607", " 824893.357839436", "83.2845507882943", " 120.210251607264", " 35.4683298002591", " 97.0058520271506", " 82.8854670070956", "2.339", " 1.430", " 1.487", " 0.720", " 1.040", "1.23", " 0.52", " 0.57", " -0.47", " 0.06", "0.134465411334424", " 0.236331453296776", " 0.737734528469888", " 0.670160595399165", " 0.897989717724102", "1", " 1", " 1", " 1", " 1", "6.6", "2.2", " ", " 3.9", " 6.6", " ", " 4.3", " ", " 3.0", " 4.7", " ", " ", " ", " 3.3", " ", " ", " 3.6", " ", " ", " ", " ", " ", " 5.1", " ", " ", " ", " 4.7", " ", " ", " 2.6", " ", " 5.1", " 3.9", " 5.1", " ", " 4.1", " ", " 3.7", " 4.7", " 4.7", " "
"2532","","False","(2s,4s,5r,6r)-5-Acetamido-4-hydroxy-2-(4-methyl-2-oxo-chromen-7-yl)oxy-6-[(2r)-1,2,3-trihydroxypropyl]tetrahydropyran-2-carboxylic acid","C21 H25 N O11","No match"," No results"," No results"," No results"," Full match","1.34","467.14339","466.13611","2.961","4769307.22702769","0","0","0","","","","No matches found"," No matches found","","No matches found"," Single match found","PreferredDDA","","[M-H]-1","713149.54713511"," 713917.550176893"," 326680.842685839"," 1753809.5929084"," 1861517.01569135","118.918474300796"," 70.6524971524011"," 136.753076482536"," 69.9705023962559"," 88.7805093252724","2.183"," 5.369"," 5.698"," 0.407"," 1.061","1.13"," 2.42"," 2.51"," -1.30"," 0.09","0.804800184341666"," 0.236956049660136"," 0.558920040790307"," 0.522469103668132"," 0.974552432141836","1"," 1"," 1"," 1"," 1","6.2",""," "," 2.6"," 1.8"," 3.6"," 1.4"," 3.0"," 4.7"," "," 2.4"," 3.3"," 3.0"," 4.8"," 1.8"," "," 2.3"," 1.1"," "," 3.0"," 5.1"," "," "," 4.3"," "," 5.1"," 5.5"," 2.2"," 5.5"," 3.6"," 3.0"," "," 4.7"," 3.3"," 2.6"," 1.5"," 4.7"," "," 5.1"," 6.2"," 5.8"
"6011", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "377.24415", "376.23688", "4.451", "4767854.37113075", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "325622.578035652", " 359340.633412411", " 353029.794795592", " 376681.384858847", " 205796.715814268", "45.7757654722034", " 101.98034546154", " 70.4734437258291", " 120.256767389568", " 137.951782906748", "0.922", " 1.067", " 0.583", " 0.954", " 0.546", "-0.12", " 0.09", " -0.78", " -0.07", " -0.87", "1", " 0.349106826008761", " 0.999999323992313", " 0.881995795288078", " 0.327963906661826", "1", " 1", " 1", " 1", " 1", "5.2", "", " 3.3", " 1.4", " ", " ", " ", " 3.5", " ", " ", " ", " 2.3", " 1.3", " ", " 3.6", " 2.0", " ", " ", " ", " 5.2", " ", " ", " ", " ", " 1.8", " 3.6", " ", " 3.2", " 5.0", " ", " 1.7", " ", " ", " ", " 1.4", " 0.6", " 3.6", " ", " ", " ", " "
"3699", "", "False", "", "C6 H7 N4 O5 P S4", "Full match", " No results", " No results", " No results", " No results", "-1.25", "373.90322", "372.89594", "2.353", "4765670.5487494", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "571166.82314675", " 480812.276625657", " 268612.540636077", " 277772.62439177", " 248741.667750362", "115.535112847659", " 61.2322405621461", " 57.6561621238041", " 84.4860298454463", " 103.506855297927", "2.126", " 1.034", " 0.926", " 1.731", " 0.895", "1.09", " 0.05", " -0.11", " 0.79", " -0.16", "0.173029880230149", " 0.983251399507912", " 0.834915054468659", " 0.870173899917183", " 0.986132405004188", "1", " 1", " 1", " 1", " 1", "4.3", "", " 4.3", " 1.1", " 3.9", " 3.9", " ", " ", " ", " ", " 1.8", " 3.9", " ", " 3.0", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 0.5", " 3.0", " ", " ", " ", " ", " ", " 0.7", " 2.6", " ", " 3.7", " 2.8", " ", " 1.4", " ", " ", " ", " "
"4517", "", "False", "", "C H3 Br N10", "Full match", " No results", " No results", " No results", " No results", "-1.07", "233.97230", "232.96503", "0.632", "4763998.41884401", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "631940.886013526", " 959740.92110398", " 511399.403238978", " 735501.512185725", " 1708051.01525895", "80.9233052899234", " 60.6264588755475", " 72.928269450801", " 75.3279417182702", " 69.9619099641858", "1.236", " 1.438", " 3.340", " 1.305", " 2.322", "0.31", " 0.52", " 1.74", " 0.38", " 1.22", "0.999942418923661", " 0.999837306441779", " 0.0629277796441383", " 0.528095622446137", " 0.0898345991605365", "1", " 1", " 0.411852122237635", " 1", " 1", "6.7", "", " 4.1", " 4.5", " 6.7", " 2.2", " ", " 4.3", " 5.2", " 5.1", " 5.2", " 4.8", " 5.0", " 4.5", " 5.6", " 4.7", " 2.8", " 3.0", " 5.0", " 3.0", " ", " ", " ", " 3.7", " 1.8", " 2.6", " ", " 4.7", " ", " 3.3", " 4.5", " 3.0", " ", " 2.2", " 4.1", " ", " 3.9", " 5.8", " 3.9", " 5.1", " 5.6"
"1571", "", "False", "", "C8 H3 Br N4 O5 P2", "Full match", " No results", " No results", " No results", " No results", "0.37", "375.87634", "374.86907", "8.984", "4763061.30503075", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "809175.685387324", " 761299.551841606", " 645175.281038174", " 1150902.50738516", " 1023800.01776434", "58.677778967118", " 32.6324705033977", " 128.632397640054", " 59.8355772152261", " 23.3991499770413", "1.254", " 1.784", " 1.587", " 0.661", " 0.890", "0.33", " 0.84", " 0.67", " -0.60", " -0.17", "0.990884082359842", " 0.904667722768134", " 0.610021109910992", " 0.998301801572446", " 0.979752272039954", "1", " 1", " 1", " 1", " 1", "6.5", "2.2", " 2.0", " 3.9", " 3.7", " 3.6", " 3.7", " 6.5", " 2.6", " 4.4", " 3.8", " 3.5", " 4.2", " 5.4", " 6.1", " 4.6", " ", " ", " 3.2", " 3.9", " ", " ", " ", " 3.2", " 4.1", " 5.4", " 3.3", " 5.2", " 3.7", " 3.6", " 3.0", " 4.1", " ", " 4.2", " 5.9", " 5.5", " ", " ", " 3.6", " ", " 3.2"
"3469", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "374.87540", "373.86812", "8.962", "4763061.30503075", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "673625.17596081", " 799217.200554907", " 646175.650295538", " 1150902.50738516", " 1023800.01776434", "66.7878241771497", " 40.1979830972777", " 127.946601260468", " 52.367762033826", " 26.6930663697938", "1.042", " 1.781", " 1.584", " 0.694", " 0.890", "0.06", " 0.83", " 0.66", " -0.53", " -0.17", "0.99955286912869", " 0.911326434941755", " 0.665700029411727", " 0.995829728536799", " 0.987753029884163", "1", " 1", " 1", " 1", " 1", "6.6", "", " 2.0", " 3.9", " 3.7", " 2.4", " 3.7", " 5.8", " 3.3", " 5.8", " 3.0", " 4.1", " 3.7", " 4.8", " 5.6", " 5.6", " ", " ", " 3.2", " 3.9", " ", " ", " ", " 3.9", " 4.1", " 5.4", " 3.3", " 4.1", " 3.7", " 3.2", " 3.0", " 4.1", " ", " 4.2", " 5.9", " 5.5", " ", " ", " 6.6", " ", " 3.2"
"6284", "", "False", "", "C3 H8 Br N O11 P2", "Full match", " No results", " No results", " No results", " No results", "0.24", "374.87568", "373.86841", "8.871", "4763061.30503075", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "NoMSn", "", "[M-H]-1", "204171.067209214", " 329835.516447781", " 133411.41009817", " 225662.285491035", " 1023800.01776434", "140.501424588181", " 80.5901171335483", " 174.46146338949", " 117.823216692497", " 59.8306159739506", "1.530", " 1.691", " 7.674", " 1.462", " 4.537", "0.61", " 0.76", " 2.94", " 0.55", " 2.18", "0.998637210293155", " 0.992437174017306", " 0.250764247150256", " 0.92623268367257", " 0.477198744244143", "1", " 1", " 0.937128866824428", " 1", " 1", "6.3", "", " ", " 3.9", " ", " 2.4", " ", " 5.4", " ", " 5.2", " 6.3", " 5.2", " 3.7", " 4.8", " 5.6", " 5.6", " ", " 4.9", " ", " 3.9", " ", " ", " ", " 3.9", " 3.3", " 5.4", " ", " ", " ", " ", " ", " 4.1", " ", " 3.2", " 4.8", " 4.5", " 3.3", " ", " 3.3", " ", " 2.2"
"2534", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "594.10964", "593.10232", "5.640", "4762570.21549677", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "335940.416363328", " 311848.006729774", " 329211.665737906", " 473544.881598913", " 729100.672867726", "102.577331310324", " 126.474963021582", " 23.8226361793367", " 95.5619916117276", " 96.1977400804154", "1.020", " 1.438", " 2.215", " 0.659", " 1.540", "0.03", " 0.52", " 1.15", " -0.60", " 0.62", "0.666566209310706", " 0.771523616285693", " 0.371257025663576", " 0.995099138594169", " 0.961573069412539", "1", " 1", " 1", " 1", " 1", "4.3", "", " ", " 3.6", " 2.8", " ", " 2.4", " ", " ", " 3.6", " ", " ", " ", " 2.8", " ", " ", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 3.3", " ", " ", " ", " ", " 2.6", " 2.4", " 3.2", " ", " 3.0", " ", " ", " 4.3", " 3.9", " "
"6531", "", "False", "Rogioldiol A", "C20 H33 Br O2", "No results", " No results", " No results", " No results", " Full match", "-0.29", "384.16628", "383.15900", "3.577", "4762420.87341326", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "Single match found", " No matches found", "NoMSn", "", "[M-H]-1", "138394.954989402", " 129534.178780119", " 182752.744378483", " 181179.538662416", " 160582.520363712", "218.299257559096", " 79.0250756384676", " 147.36158393592", " 192.26923799366", " 50.9162281664778", "0.757", " 0.991", " 0.879", " 0.715", " 0.886", "-0.40", " -0.01", " -0.19", " -0.48", " -0.17", "0.999876474613364", " 0.999948268080729", " 0.916403942299076", " 0.799337134047463", " 0.870620063116408", "1", " 1", " 1", " 1", " 1", "5.2", "", " ", " ", " ", " ", " 1.7", " ", " ", " 1.9", " 5.2", " ", " 4.8", " ", " ", " ", " ", " ", " ", " 1.7", " 1.1", " 3.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 2.0", " 1.4", " ", " ", " ", " ", " 0.5", " ", " ", " "
"1715", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "787.55914", "392.77229", "7.289", "4761220.61823336", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "OtherDDA", "", "[M-2H]-2", "524199.431827336", " 1307664.24615962", " 978743.002465227", " 426773.585023193", " 476635.048135938", "88.4166552183446", " 35.8988360371002", " 119.387597999773", " 59.627271021051", " 83.6383825646449", "0.536", " 0.436", " 0.487", " 3.064", " 1.117", "-0.90", " -1.20", " -1.04", " 1.62", " 0.16", "0.999594300514079", " 0.833732011965829", " 0.68751978144691", " 0.209417707302856", " 0.998839697947138", "1", " 1", " 1", " 1", " 1", "7.1", "6.2", " 6.0", " 3.1", " 4.6", " 4.2", " 4.1", " 2.7", " 2.0", " 6.3", " 6.9", " 5.7", " 7.1", " 5.2", " 4.4", " 4.4", " 4.2", " ", " 2.1", " ", " 4.5", " 3.2", " 4.1", " 3.6", " 6.2", " 4.6", " 4.2", " 4.8", " 4.2", " 3.3", " 4.5", " 4.8", " 3.3", " ", " ", " ", " 5.2", " 5.2", " 3.3", " 3.0", " 1.1"
"749", "", "False", "", "C11 H15 Cl3 N2 O14", "Full match", " No results", " No results", " No results", " No results", "0.29", "503.95903", "502.95176", "0.520", "4757325.12519128", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "2372461.18416193", " 2228012.23491999", " 564406.626953264", " 2705473.35142311", " 3138626.75633488", "42.6031629644113", " 45.4344448958579", " 126.877353333498", " 58.0626429711768", " 40.7593544598476", "4.203", " 4.793", " 5.561", " 0.824", " 1.160", "2.07", " 2.26", " 2.48", " -0.28", " 0.21", "0.0310794187629171", " 0.105187118114321", " 0.014705293092553", " 0.990834664928678", " 0.917490920882013", "0.857416429768987", " 0.915380882588052", " 0.159047908479231", " 1", " 1", "7.0", "6.6", " 4.8", " 6.2", " 6.6", " 6.6", " 6.6", " 6.6", " 6.2", " 7.0", " 6.0", " 5.6", " 6.2", " 6.6", " 4.3", " 6.2", " 6.6", " 6.6", " ", " 6.4", " ", " 6.2", " ", " 6.4", " 5.4", " 7.0", " 5.6", " 7.0", " 5.8", " 6.6", " 7.0", " 6.6", " ", " 6.6", " 7.0", " ", " 7.0", " 5.5", " 6.6", " 6.6", " 6.6"
"1946", "", "False", "Captopril disulfide", "C18 H28 N2 O6 S2", "No match", " No results", " No results", " No results", " Full match", "-2.02", "432.13801", "431.13022", "6.150", "4755742.20164329", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " Multiple matches found", "OtherDDA", "", "[M-H]-1", "149968.466513096", " 831247.597152093", " 189509.310934611", " 206904.371481836", " 149728.929698922", "86.9870537221422", " 118.42505679529", " 46.2221450762771", " 161.012437165949", " 80.3109970669908", "0.791", " 1.092", " 0.790", " 4.018", " 0.724", "-0.34", " 0.13", " -0.34", " 2.01", " -0.47", "0.999861574657724", " 0.508572844999662", " 0.989319506666679", " 0.787436569201651", " 0.792300549939375", "1", " 1", " 1", " 1", " 1", "5.2", "", " 2.1", " ", " ", " ", " ", " ", " ", " ", " 2.0", " 0.8", " 1.8", " ", " 1.7", " 2.8", " 3.6", " ", " ", " ", " ", " ", " ", " ", " ", " 3.5", " ", " ", " ", " 2.8", " 5.2", " ", " ", " ", " 3.3", " ", " 2.2", " ", " ", " ", " "
"4173", "", "False", "", "C18 H4 Cl3 O P", "Full match", " No results", " No results", " No results", " No results", "-3.26", "371.90532", "370.89805", "2.323", "4752285.34766678", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "679027.525143506", " 673849.563350901", " 287801.702879768", " 268742.27699711", " 414804.985048291", "107.538702992079", " 50.2913019798685", " 60.5247976063127", " 102.272851901192", " 95.3771285633659", "2.359", " 0.934", " 1.441", " 2.507", " 1.544", "1.24", " -0.10", " 0.53", " 1.33", " 0.63", "0.096307997889039", " 0.999556701633049", " 0.494816982473015", " 0.542007614605693", " 0.624368489160724", "1", " 1", " 1", " 1", " 1", "4.7", "", " 4.3", " 1.8", " 4.7", " 3.9", " ", " 3.3", " ", " ", " 2.2", " 3.7", " 1.2", " 3.7", " 1.8", " 0.7", " ", " ", " ", " ", " ", " ", " ", " ", " 2.6", " ", " ", " ", " ", " ", " ", " 2.4", " ", " 3.9", " 2.8", " ", " 2.6", " ", " ", " 2.6", " 0.8"
"2628", "", "False", "", "C21 H43 Cl O4", "Full match", " No results", " No results", " No results", " No results", "0.04", "394.28500", "393.27772", "7.307", "4751565.17513429", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "PreferredDDA", "", "[M-H]-1", "813652.570856559", " 1304993.23056357", " 978721.119918607", " 427328.070385524", " 480319.802302769", "69.2076826961011", " 35.334518907376", " 125.219938551608", " 58.4419686393302", " 83.0537479514682", "0.831", " 0.437", " 0.491", " 3.054", " 1.124", "-0.27", " -1.20", " -1.03", " 1.61", " 0.17", "0.990536588588417", " 0.888087351640105", " 0.768514370679353", " 0.186225339240511", " 0.999075667384484", "1", " 1", " 1", " 1", " 1", "7.1", "6.2", " 5.2", " 6.6", " 4.6", " 3.0", " 4.1", " 2.7", " 4.5", " 6.3", " 6.9", " 5.7", " 7.1", " 5.2", " 5.1", " 4.4", " 4.2", " ", " 2.1", " ", " 4.5", " 4.8", " 3.7", " 2.8", " 6.2", " 4.2", " 4.2", " 4.5", " 4.2", " 3.7", " 4.5", " 4.8", " 3.7", " ", " ", " ", " 1.1", " 5.2", " 4.6", " 3.0", " 1.8"
"3379", "", "False", "", "", "No results", " No results", " No results", " No results", " No results", "", "788.56947", "393.27746", "7.308", "4751565.17513429", "0", "0", "0", "", "", "", "No matches found", " No matches found", "", "No matches found", " No matches found", "OtherDDA", "", "[M-2H]-2", "804850.033682527", " 1304993.23056357", " 978721.119918607", " 426773.585023193", " 421500.076601264", "69.0025747935227", " 42.9207286631649", " 119.521131787428", " 59.3166496123238", " 85.7616382620194", "0.822", " 0.436", " 0.431", " 3.058", " 0.988", "-0.28", " -1.20", " -1.22", " 1.61", " -0.02", "0.99500189630794", " 0.898902621535889", " 0.771053377762431", " 0.42477165178445", " 0.998680109355891", "1", " 1", " 1", " 1", " 1", "6.6", "6.2", " 5.2", " 6.6", " 4.6", " 4.5", " 4.1", " 2.7", " 3.7", " 5.8", " 6.4", " 5.2", " 6.6", " 4.7", " 5.3", " 3.9", " 3.7", " ", " 2.1", " ", " 4.5", " 2.4", " 3.7", " 2.8", " 6.2", " 4.6", " 4.2", " 4.8", " 4.2", " 3.3", " 4.5", " 4.8", " 3.3", " ", " ", " ", " 5.2", " 5.2", " 4.6", " 3.0", " 1.1"
"3856","","False","25-hydroxy-16,17,23,23,24,24-hexadehydrovitamin D3","C27 H38 O2","Not the top hit"," No results"," No results"," No results"," Full match","-4.93","394.28523","393.27796","7.169","4751565.17513429","0","0","0","","","","No matches found"," No matches found","","Single match found"," No matches found","PreferredDDA","","[M-H]-1","310950.984807575"," 522322.385126649"," 374633.611839805"," 230441.635879099"," 111374.787905801","59.2572581442005"," 65.2053836472797"," 168.839389455338"," 53.3143981957322"," 102.765364900235","0.830"," 0.615"," 0.297"," 2.267"," 0.483","-0.27"," -0.70"," -1.75"," 1.18"," -1.05","0.98075178829953"," 0.462708532188399"," 0.0334196922288973"," 0.153250078091459"," 0.649222125296005","1"," 1"," 0.273562702175281"," 1"," 1","6.7","4.5"," 5.5"," 2.7"," 4.6"," 4.8"," 4.2"," 2.7"," "," 5.2"," 5.6"," 6.7"," 6.0"," "," 3.9"," 3.9"," "," "," "," "," 5.0"," 4.5"," 4.5"," 2.8"," 5.6"," 6.1"," 1.7"," "," 5.8"," "," 4.5"," 4.8"," "," "," "," "," "," "," "," "," "
