"Compounds ID", "Tags", "Checked", "Name", "Formula", "Annot. Source: Predicted Compositions", "Annot. Source: mzCloud Search", "Annot. Source: mzVault Search", "Annot. Source: ChemSpider Search", "Annot. Source: MassList Search", "Annot. DeltaMass [ppm]", "Calc. MW", "m/z", "RT [min]", "Area (Max.)", "# ChemSpider Results", "# mzCloud Results", "# mzVault Results", "mzCloud Best Match", "mzCloud Best Match Confidence", "mzVault Best Match", "mzVault Library Match: Bamba lab 34 lipid mediators library stepped NCE 10 30 45", "mzVault Library Match: Bamba lab 598 polar metabolites stepped NCE 10 30 45", "mzVault Library Match: Custom mzVault Library", "mzVault Library Match: LipidBlast-VS68-Neg", "mzVault Library Match: LipidBlast-VS68-Pos", "Class Coverage: Phosphatidylcholine Compound Class", "Mass List Match: LipidMaps Structure Database 2021-09-13", "MS2", "Neutral Losses", "Reference Ion", "Group Area: cla", "Group Area: cla/lps", "Group Area: ctrl", "Group Area: lps", "Group Area: no2-cla/lps", "Group CV [%]: cla", "Group CV [%]: cla/lps", "Group CV [%]: ctrl", "Group CV [%]: lps", "Group CV [%]: no2-cla/lps", "Ratio: (cla) / (ctrl)", "Ratio: (lps) / (ctrl)", "Ratio: (no2-cla/lps) / (ctrl)", "Ratio: (cla/lps) / (lps)", "Ratio: (no2-cla/lps) / (lps)", "Log2 Fold Change: (cla) / (ctrl)", "Log2 Fold Change: (lps) / (ctrl)", "Log2 Fold Change: (no2-cla/lps) / (ctrl)", "Log2 Fold Change: (cla/lps) / (lps)", "Log2 Fold Change: (no2-cla/lps) / (lps)", "P-value: (cla) / (ctrl)", "P-value: (lps) / (ctrl)", "P-value: (no2-cla/lps) / (ctrl)", "P-value: (cla/lps) / (lps)", "P-value: (no2-cla/lps) / (lps)", "Adj. P-value: (cla) / (ctrl)", "Adj. P-value: (lps) / (ctrl)", "Adj. P-value: (no2-cla/lps) / (ctrl)", "Adj. P-value: (cla/lps) / (lps)", "Adj. P-value: (no2-cla/lps) / (lps)", "Peak Rating (Max.)", "Peak Rating: Kidney-F-9.raw (F9)", "Peak Rating: Kidney-F-10.raw (F10)", "Peak Rating: Kidney-F-11.raw (F11)", "Peak Rating: Kidney-F-12.raw (F12)", "Peak Rating: Kidney-F-13.raw (F13)", "Peak Rating: Kidney-F-14.raw (F14)", "Peak Rating: Kidney-F-15.raw (F15)", "Peak Rating: Kidney-F-16.raw (F16)", "Peak Rating: Kidney-F-25.raw (F25)", "Peak Rating: Kidney-F-26.raw (F26)", "Peak Rating: Kidney-F-27.raw (F27)", "Peak Rating: Kidney-F-28.raw (F28)", "Peak Rating: Kidney-F-29.raw (F29)", "Peak Rating: Kidney-F-30.raw (F30)", "Peak Rating: Kidney-F-31.raw (F31)", "Peak Rating: Kidney-F-32.raw (F32)", "Peak Rating: Kidney-F-1.raw (F1)", "Peak Rating: Kidney-F-2.raw (F2)", "Peak Rating: Kidney-F-3.raw (F3)", "Peak Rating: Kidney-F-4.raw (F4)", "Peak Rating: Kidney-F-5.raw (F5)", "Peak Rating: Kidney-F-6.raw (F6)", "Peak Rating: Kidney-F-7.raw (F7)", "Peak Rating: Kidney-F-8.raw (F8)", "Peak Rating: Kidney-F-17.raw (F17)", "Peak Rating: Kidney-F-18.raw (F18)", "Peak Rating: Kidney-F-19.raw (F19)", "Peak Rating: Kidney-F-20.raw (F20)", "Peak Rating: Kidney-F-21.raw (F21)", "Peak Rating: Kidney-F-22.raw (F22)", "Peak Rating: Kidney-F-23.raw (F23)", "Peak Rating: Kidney-F-24.raw (F24)", "Peak Rating: Kidney-F-33.raw (F33)", "Peak Rating: Kidney-F-34.raw (F34)", "Peak Rating: Kidney-F-35.raw (F35)", "Peak Rating: Kidney-F-36.raw (F36)", "Peak Rating: Kidney-F-37.raw (F37)", "Peak Rating: Kidney-F-38.raw (F38)", "Peak Rating: Kidney-F-39.raw (F39)", "Peak Rating: Kidney-F-40.raw (F40)"
"326", "", "False", "LPC O-16:0", "C24 H52 N O6 P", "Invalid mass", " No results", " Invalid mass", " No results", " No results", "124690.40", "541.37335", "540.36607", "5.843", "3302185.82726316", "0", "0", "2", "", "", "73.7", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "747303.314642754", " 853329.61199525", " 1604776.3754184", " 1083236.64437694", " 1026780.80901895", "54.4311224598645", " 33.2070858255818", " 41.6334614402251", " 24.6739015559991", " 28.9056651607604", "0.466", " 0.675", " 0.640", " 0.788", " 0.948", "-1.10", " -0.57", " -0.64", " -0.34", " -0.08", "0.00114330724951539", " 0.183244425541543", " 0.280520950193138", " 0.915988452560766", " 0.999816436859425", "0.0988165174643759", " 0.544042455955638", " 0.698740336194369", " 0.999999999986602", " 0.999999999990951", "6.5", "3.0", " 5.8", " 5.2", " 2.5", " 4.5", " 4.2", " 1.9", " 5.2", " 3.8", " 4.1", " 5.1", " 5.5", " 3.2", " 5.3", " 5.3", " 6.0", " 5.8", " 6.4", " 5.4", " 5.8", " 5.2", " 4.4", " 5.0", " 5.4", " 4.5", " 4.9", " 5.8", " 5.0", " 4.3", " 6.5", " 3.9", " 5.4", " 5.8", " 4.6", " 6.4", " ", " 6.2", " 3.7", " 5.0", " 6.2"
"305", "", "False", "2-(Methylsulfonyl)-3-(pyrazin-2-ylamino)acrylonitrile", "C8 H8 N4 O2 S", "No match", " Invalid mass", " No results", " No results", " No results", "-9.54", "224.03466", "223.02738", "7.200", "3300142.67051009", "0", "2", "0", "92.2", "55.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2074296.79028254", " 1575838.95644759", " 1208066.3887718", " 1805219.56973552", " ", "44.0455290442031", " 25.7994925369974", " 50.8218213592513", " ", " ", "1.717", " 1.494", " 0.000", " 0.873", " 0.000", "0.78", " 0.58", " -Infinity", " -0.20", " -Infinity", "0.578575659201712", " ", " ", " ", " ", "0.999999999999803", " ", " ", " ", " ", "6.8", "5.6", " 5.4", " ", " 5.2", " 5.5", " 5.2", " 4.0", " ", " ", " 6.4", " ", " ", " 6.8", " 5.0", " 6.8", " 5.6", " 1.4", " ", " 2.5", " 3.3", " ", " ", " ", " 6.0", " ", " ", " ", " 3.5", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " "
"446", "", "False", "Tridecylic acid", "C13 H26 O2", "No results", " Invalid mass", " No results", " No results", " No results", "-5.04", "214.19220", "213.18492", "6.710", "3292811.91937142", "0", "1", "0", "78.8", "8.9", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2190008.06290568", " 2097190.85416008", " 2107489.32693107", " 2998937.13063442", " 2800460.76955392", "4.15644477698233", " 16.4918374081825", " 5.40006962243449", " 13.8583002499781", " ", "1.039", " 1.423", " 1.329", " 0.699", " 0.934", "0.06", " 0.51", " 0.41", " -0.52", " -0.10", "0.995850215029847", " 0.151389081252846", " ", " 0.139067718499187", " ", "0.999999999999803", " 0.485664300931949", " ", " 0.857430292751343", " ", "6.4", "", " 4.2", " ", " 3.9", " ", " ", " ", " ", " ", " ", " 4.2", " ", " ", " ", " 4.6", " ", " ", " ", " ", " ", " 5.3", " 6.4", " ", " ", " 3.8", " ", " ", " ", " ", " ", " ", " 3.1", " ", " ", " ", " ", " ", " ", " ", " 1.1"
"313", "", "False", "", "C17 H26 N6 O3", "Full match", " No results", " No results", " No results", " No results", "-0.27", "362.20654", "361.19926", "5.057", "3286678.87578806", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "996259.463101596", " 826183.256450101", " 839629.838223164", " 793727.197733278", " 662897.568588861", "52.2307801136551", " 55.3855646095206", " 30.1974245179422", " 96.5837712469004", " 49.6109652651671", "1.187", " 0.945", " 0.790", " 1.041", " 0.835", "0.25", " -0.08", " -0.34", " 0.06", " -0.26", "0.869635885966809", " 0.999517893584007", " 0.999999946870375", " 0.999988609972023", " 0.999225134520095", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "5.3", "2.3", " 3.5", " 4.2", " 0.4", " 3.6", " 2.5", " ", " 2.3", " 3.9", " 2.0", " 4.0", " 2.3", " 4.4", " 1.9", " 2.7", " 3.4", " ", " 1.9", " 2.4", " 4.5", " 2.8", " 3.0", " 3.8", " 5.3", " 2.9", " 5.2", " 2.7", " ", " ", " 1.9", " 4.5", " 4.8", " 2.1", " 2.7", " 2.7", " 2.3", " 3.5", " 3.5", " 2.3", " 3.6"
"264", "", "False", "", "C10 H13 N2 O3 P", "Full match", " No results", " No results", " No results", " No results", "-1.11", "240.06611", "239.05884", "7.202", "3285701.76777078", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1896863.80769735", " 1396512.347971", " 2000345.3872341", " 1560518.51934721", " 1931901.29482757", "42.3312441166477", " 32.4994438319264", " 45.8783941662282", " 40.7866655982339", " 31.0870984646324", "0.948", " 0.780", " 0.966", " 0.895", " 1.238", "-0.08", " -0.36", " -0.05", " -0.16", " 0.31", "0.999752259776577", " 0.976390420822482", " 0.998820872424353", " 0.999999821904784", " 0.839408123539202", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "6.4", "5.2", " 4.2", " 2.7", " ", " 5.9", " 6.4", " 5.5", " ", " ", " 3.6", " 6.3", " 3.8", " 4.0", " 6.0", " 5.9", " 5.9", " ", " ", " ", " ", " ", " ", " 2.3", " 5.6", " ", " ", " 3.5", " 3.5", " 2.5", " ", " ", " ", " 4.7", " 3.6", " 4.4", " 5.5", " ", " ", " 6.1", " "
"311", "", "False", "Deoxycholic acid", "C24 H40 O4", "Full match", " Full match", " Full match", " Full match", " Not the top hit", "-1.87", "392.29193", "391.28465", "5.051", "3282619.66579474", "51", "2", "4", "99.8", "10.0", "40.2", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "472167.71820878", " 463973.74976425", " 565566.470197228", " 528006.805111582", " 1248967.2352396", "", " 3.64456432180912", " 114.02188317361", " 58.5656550232046", " 42.0512901381747", "0.835", " 0.934", " 2.208", " 0.879", " 2.365", "-0.26", " -0.10", " 1.14", " -0.19", " 1.24", "", " 0.897179760155884", " 0.992154890221544", " 0.999998132790483", " 0.762181542565084", "", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "6.1", "", " ", " 4.9", " ", " ", " ", " ", " ", " 6.1", " ", " ", " 4.5", " ", " ", " ", " ", " ", " 5.2", " ", " 1.9", " ", " 1.5", " 1.1", " ", " 2.7", " 5.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.2", " 5.0", " 4.5", " "
"390", "", "False", "Mono(2-ethylhexyl) phthalate (MEHP)", "C16 H22 O4", "Not the top hit", " Full match", " No results", " Partial match", " Partial match", "-3.28", "278.15090", "277.14362", "5.514", "3263070.76453241", "6", "2", "0", "76.3", "67.0", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "CO2", "[M-H]-1", "977102.870710432", " 1265902.05675888", " 879938.296033382", " 1680701.7361488", " 870273.67042518", "30.3223651660361", " 56.6437255538637", " 52.045466104409", " 28.4160193266638", " 21.3270821579278", "1.110", " 1.910", " 0.989", " 0.753", " 0.518", "0.15", " 0.93", " -0.02", " -0.41", " -0.95", "0.999992052362677", " 0.127993359951812", " 0.780685521030416", " 0.851127650810324", " 0.00942310247478761", "0.999999999999803", " 0.430850887725115", " 0.999999999995581", " 0.999999999986602", " 0.489059018441477", "6.8", "5.5", " 2.2", " 4.5", " 3.4", " 3.8", " 3.8", " 4.4", " 3.4", " 5.2", " 3.1", " 3.9", " 5.0", " 2.1", " 3.6", " 2.9", " 2.1", " 2.7", " 5.8", " 2.1", " 4.0", " 3.3", " 3.3", " 5.2", " 2.7", " 6.4", " 4.3", " 6.0", " 6.8", " 6.0", " 6.2", " ", " 4.5", " 5.4", " 1.6", " 3.5", " 2.4", " 2.8", " 5.2", " 2.5", " 4.3"
"407", "", "False", "Methyl 7-oxo-11E-tetradecenoate", "C15 H26 O3", "Full match", " No results", " No results", " Not the top hit", " Full match", "-2.82", "254.18748", "253.18020", "5.450", "3174802.78179275", "7", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1862078.08645208", " 983992.452061737", " 1963029.41942385", " 2074113.80844079", " 1609164.53411197", "34.4591830527318", " ", " 39.6970359405591", " 20.2068119536448", " 31.0476054184643", "0.949", " 1.057", " 0.820", " 0.474", " 0.776", "-0.08", " 0.08", " -0.29", " -1.08", " -0.37", "0.971940936648188", " 0.999176182309049", " 0.97382442831089", " ", " 0.954020462265769", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " ", " 0.999999999990951", "6.5", "", " ", " 3.6", " 3.4", " 4.0", " 5.1", " 6.5", " 2.2", " ", " ", " ", " 1.7", " ", " ", " ", " ", " ", " ", " ", " 3.2", " 4.0", " 5.7", " 2.6", " 4.7", " 6.4", " 5.3", " ", " ", " ", " ", " ", " ", " ", " 5.1", " ", " ", " 2.6", " ", " ", " "
"200", "", "False", "", "C36 H75 O2 P3", "Full match", " No results", " No results", " No results", " No results", "3.59", "632.50026", "631.49299", "7.173", "3166018.17423835", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 1431125.44804956", " ", " 1722065.90620434", " 1893617.73828487", "", " 80.323986530175", " ", " 38.8281636990201", " 23.6735369488884", "", " Infinity", " Infinity", " 0.831", " 1.100", "", " Infinity", " Infinity", " -0.27", " 0.14", "", " ", " ", " 0.416472102065782", " 0.955763442488352", "", " ", " ", " 0.999999999986602", " 0.999999999990951", "5.5", "", " ", " ", " ", " ", " ", " ", " ", " 5.0", " 2.7", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 4.2", " 3.0", " 4.4", " ", " 1.9", " 5.5", " 1.9", " 3.0", " 4.1", " ", " 3.4", " 3.7", " 4.7", " ", " "
"331", "", "False", "LPC 18:1", "C26 H52 N O7 P", "No match", " No results", " Invalid mass", " No match", " No match", "115124.67", "581.36817", "580.36089", "5.704", "3162734.55604264", "1", "0", "7", "", "", "77.4", "No matches found", " No matches found", " No matches found", " Multiple matches found", " No matches found", "", "Single match found", "PreferredDDA", "", "[M-H]-1", "669931.79722848", " 912899.550805231", " 1805050.29424118", " 1022387.47452256", " 1340338.05530513", "66.9053856359582", " 22.5709206819584", " 33.7231761611785", " 34.1722846733922", " 26.9840462765532", "0.371", " 0.566", " 0.743", " 0.893", " 1.311", "-1.43", " -0.82", " -0.43", " -0.16", " 0.39", "0.0025428799471694", " 0.201464021953125", " 0.465990013429833", " 0.622839160075419", " 0.992003310435955", "0.131170815627015", " 0.580119292130081", " 0.966199845164156", " 0.999999999986602", " 0.999999999990951", "6.0", "0.4", " 4.2", " 1.7", " 2.9", " 1.9", " 2.7", " 0.0", " 4.2", " 5.4", " 5.8", " ", " 3.9", " 2.0", " 3.9", " 2.9", " 2.5", " 5.5", " 5.7", " 5.5", " 5.1", " 3.4", " 4.7", " 5.5", " 3.6", " 5.5", " 2.5", " 4.9", " 2.4", " 3.0", " ", " 5.5", " 4.9", " 2.5", " 6.0", " 3.9", " 3.5", " 3.0", " 5.6", " ", " "
"470", "", "False", "Furmecyclox", "C14 H21 N O3", "Full match", " No results", " No results", " Full match", " No results", "-3.25", "251.15133", "250.14405", "3.796", "3131350.34431845", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1166393.78514706", " 1003757.25572955", " 1635046.53438914", " 638461.751435774", " 812614.044837623", "37.7832152216115", " 30.1223917217056", " 46.1768604185936", " 93.3626416812399", " 10.117782522969", "0.713", " 0.390", " 0.497", " 1.572", " 1.273", "-0.49", " -1.36", " -1.01", " 0.65", " 0.35", "0.999648286051444", " 0.389836682124526", " 0.239848445879886", " 0.983888413911235", " 0.998787709416006", "0.999999999999803", " 0.922484822057046", " 0.635053271477425", " 0.999999999986602", " 0.999999999990951", "5.3", "", " 5.3", " 3.6", " 2.2", " 0.7", " 3.2", " 1.1", " 4.7", " 4.4", " 4.1", " 3.4", " 2.6", " ", " 1.9", " ", " 3.5", " 1.1", " 1.0", " 5.0", " 2.3", " 1.2", " 1.0", " 3.5", " 4.8", " ", " 2.7", " ", " ", " ", " 1.1", " ", " 0.4", " ", " ", " ", " 2.6", " ", " 3.0", " ", " 2.4"
"226", "", "False", "", "C26 H42 N6 O2", "Full match", " No results", " No results", " No results", " No results", "-2.11", "470.33593", "469.32866", "6.178", "3127005.19226309", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "", " 847747.307827126", " ", " 1888329.55555362", " 1273352.07468723", "", " 75.8013886657726", " ", " 50.8251678028249", " 73.1565081595134", "", " Infinity", " Infinity", " 0.449", " 0.674", "", " Infinity", " Infinity", " -1.16", " -0.57", "", " ", " ", " 0.987925577613429", " 0.997609834413693", "", " ", " ", " 0.999999999986602", " 0.999999999990951", "6.4", "", " ", " ", " ", " ", " ", " ", " ", " 5.6", " 2.5", " 5.2", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " ", " 5.4", " ", " ", " 4.5", " 5.2", " 3.1", " 5.0", " 4.9", " ", " ", " 5.3", " 4.8", " 6.4", " ", " 4.8"
"781", "", "False", "", "C3 H5 Cl N5 O4 P", "Full match", " No results", " No results", " No results", " No results", "-0.99", "240.97653", "239.96925", "10.926", "3114544.37972013", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2910761.25113065", " 2848545.0790258", " 2850680.32607098", " 3019587.2009119", " 2977922.14616247", "4.42012316640626", " 3.58904673244668", " 5.22073125717699", " 5.38762083324493", " 3.05691529050126", "1.021", " 1.059", " 1.045", " 0.943", " 0.986", "0.03", " 0.08", " 0.06", " -0.08", " -0.02", "0.823120258820555", " 0.798404446110336", " 0.318304743319118", " 0.752811919343775", " 0.966911960176304", "0.999999999999803", " 0.999999999657199", " 0.745376936616629", " 0.999999999986602", " 0.999999999990951", "6.4", "6.4", " 5.6", " ", " ", " 5.6", " ", " 6.0", " 5.2", " ", " 5.6", " ", " ", " 4.5", " 5.2", " 5.6", " 6.4", " 4.7", " 5.1", " ", " 5.1", " 5.1", " 5.5", " 5.1", " ", " ", " 5.1", " 5.1", " 4.0", " ", " ", " ", " ", " 5.2", " ", " ", " 6.4", " ", " ", " 5.6", " 6.0"
"370", "", "False", "", "C24 H56 N6 O4 S", "Full match", " No results", " No results", " No match", " No results", "-1.42", "524.40763", "523.40035", "8.177", "3101804.15300202", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "Fatty_Acid_18:1", "[M-H]-1", "1279180.04067596", " 1906994.60584261", " 1582227.81261218", " 2369575.60183979", " 2164985.71860945", "19.3821411074279", " 24.0395192267189", " 36.5330467489453", " 23.1809023135735", " 22.2926430423745", "0.808", " 1.498", " 1.368", " 0.805", " 0.914", "-0.31", " 0.58", " 0.45", " -0.31", " -0.13", "0.997424995589114", " 0.0300496971819427", " 0.145046982769359", " 0.610157752126568", " 0.866155412874648", "0.999999999999803", " 0.149107838972574", " 0.456491488975366", " 0.999999999986602", " 0.999999999990951", "6.3", "3.3", " 4.2", " 5.0", " 4.4", " 5.4", " 6.3", " ", " 5.2", " ", " 3.6", " 2.6", " 3.4", " 2.6", " 3.4", " 4.3", " 4.1", " ", " 2.2", " 4.1", " 3.2", " ", " 2.1", " 3.2", " 2.5", " ", " ", " 3.0", " 4.3", " 3.4", " 2.8", " 3.0", " ", " 4.3", " ", " 3.7", " 4.5", " 3.2", " 3.4", " 4.1", " 2.8"
"325", "", "False", "", "C13 H18 O11", "Invalid mass", " No results", " No results", " No results", " No results", "-5.09", "350.08313", "349.07585", "0.528", "3100815.50462736", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1798333.14482553", " 1221202.4041875", " 2284454.22418471", " 1744851.93588588", " 1920884.10295005", "23.6001212363914", " 47.051913733314", " 18.2940079546839", " 29.0607662173675", " 9.31519968400384", "0.787", " 0.764", " 0.841", " 0.700", " 1.101", "-0.35", " -0.39", " -0.25", " -0.51", " 0.14", "0.169362147106467", " 0.233266221020374", " 0.789625389502933", " 0.114774129124303", " 0.839867143280722", "0.999999999999803", " 0.640811802573212", " 0.999999999995581", " 0.825721344577095", " 0.999999999990951", "8.7", "4.3", " 5.6", " 6.8", " 6.8", " 4.3", " 6.4", " 4.9", " 5.6", " 4.4", " 5.4", " 5.8", " 3.9", " 4.8", " 4.8", " 2.7", " 4.8", " ", " 7.1", " 5.0", " 5.6", " 6.9", " 7.7", " 6.9", " 6.5", " 6.0", " 5.3", " 5.1", " 5.3", " 6.2", " 5.6", " 6.4", " 6.0", " 8.3", " 8.7", " 8.3", " 7.5", " 8.7", " 7.5", " 8.3", " 8.3"
"192", "", "False", "2-(Methylsulfonyl)-3-(pyrazin-2-ylamino)acrylonitrile", "C8 H8 N4 O2 S", "No match", " Invalid mass", " No results", " No results", " No results", "-8.56", "224.03488", "223.02760", "10.837", "3070993.22089668", "0", "1", "0", "93.6", "9.7", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "1012075.81764838", " 1101560.30614374", " 398556.859208838", " 644757.81837913", " 182360.552305657", "80.7606262034193", " 13.4976568673781", " 28.6496586505886", " ", " 16.9242515658261", "2.539", " 1.618", " 0.458", " 1.708", " 0.283", "1.34", " 0.69", " -1.13", " 0.77", " -1.82", "0.324272000250965", " ", " 0.715336733058153", " ", " ", "0.999999999999803", " ", " 0.999999999995581", " ", " ", "7.6", "2.7", " 2.7", " 5.2", " 5.6", " 4.4", " 3.8", " ", " ", " ", " 6.0", " 6.0", " 4.9", " 7.6", " 5.7", " ", " ", " ", " ", " 5.2", " ", " 2.5", " ", " ", " ", " ", " ", " ", " 4.9", " ", " ", " ", " ", " ", " ", " 3.4", " 4.9", " ", " ", " ", " "
"252", "", "False", "PA(O-16:0/14:1(9Z))", "C33 H65 O7 P", "Not the top hit", " No results", " No results", " Full match", " Full match", "-2.00", "604.44558", "603.43831", "7.458", "3053239.58230218", "3", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "Multiple matches found", "PreferredDDA", "", "[M-H]-1", "1119301.92321444", " 1171365.01483276", " 1389797.23691501", " 1788933.33414451", " 1928076.78460052", "44.27152392003", " 20.1019058099075", " 30.1966922649808", " 21.8501346155902", " 30.2933270807339", "0.805", " 1.287", " 1.387", " 0.655", " 1.078", "-0.31", " 0.36", " 0.47", " -0.61", " 0.11", "0.279390602630575", " 0.848250595476699", " 0.66148268813846", " 0.140812514596508", " 0.99439131658013", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.857430292751343", " 0.999999999990951", "6.0", "1.9", " 4.8", " 2.1", " ", " ", " ", " ", " 0.5", " ", " 3.5", " ", " 3.1", " ", " ", " 3.9", " 3.4", " 5.1", " 3.5", " 4.1", " 2.2", " ", " ", " 3.2", " 5.3", " ", " ", " 4.0", " 3.0", " 6.0", " 3.0", " 3.0", " ", " 3.6", " 5.4", " 1.0", " ", " 2.9", " ", " ", " "
"349", "", "False", "", "C9 H18 N4 O5 S2", "Full match", " No results", " No results", " No match", " No results", "-0.23", "326.07179", "325.06451", "0.537", "2963874.07954417", "1", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2122433.21486113", " 1122345.40698226", " 2432620.58143722", " 1830007.50660937", " 1786471.27450413", "24.1170960867274", " 43.2272750424273", " 12.4425116906542", " 19.0981730438566", " 18.8607427001319", "0.872", " 0.752", " 0.734", " 0.613", " 0.976", "-0.20", " -0.41", " -0.45", " -0.71", " -0.03", "0.627767087223491", " 0.1756952198496", " 0.314765126390899", " 0.14055784262818", " 0.998653807021263", "0.999999999999803", " 0.532734289077216", " 0.744571314203853", " 0.857430292751343", " 0.999999999990951", "7.6", "5.0", " 3.7", " 4.5", " 6.4", " 6.4", " 6.2", " 6.8", " 5.1", " ", " 5.4", " 5.8", " 3.1", " 2.9", " 5.2", " 4.9", " 5.2", " ", " 7.6", " 7.4", " 7.4", " 7.6", " 6.5", " 6.6", " 7.4", " 7.3", " 3.9", " 4.6", " 6.9", " 6.3", " 6.9", " 6.9", " 5.0", " 5.8", " 5.0", " 5.4", " 6.9", " 5.4", " 6.9", " 6.7", " "
"91", "", "False", "", "C17 H28 O3 S", "Full match", " No results", " No results", " No results", " No results", "-1.67", "312.17539", "311.16812", "10.835", "2937259.03485104", "0", "0", "0", "", "", "", "No matches found", " No matches found", " No matches found", " No matches found", " No matches found", "", "No matches found", "PreferredDDA", "", "[M-H]-1", "2028806.96002288", " 1213223.07740809", " 878008.766063606", " 1101784.21207084", " 1282954.09930652", "3.55317414021836", " 30.7573001160562", " 67.3582490550083", " 43.0114081519278", " 35.8205326423427", "2.311", " 1.255", " 1.461", " 1.101", " 1.164", "1.21", " 0.33", " 0.55", " 0.14", " 0.22", "0.456410252659856", " 0.993899664242059", " 0.997083989623841", " 0.999877006289832", " 0.999997195256536", "0.999999999999803", " 0.999999999657199", " 0.999999999995581", " 0.999999999986602", " 0.999999999990951", "8.8", "", " ", " ", " ", " ", " 7.7", " 8.8", " 8.8", " ", " ", " 3.2", " 5.7", " ", " ", " 5.7", " 5.7", " 5.4", " 6.7", " 5.2", " 5.2", " 3.8", " ", " 4.8", " ", " 5.8", " 4.8", " 2.9", " ", " 3.3", " 5.4", " 4.4", " 4.2", " 6.3", " 5.9", " 6.0", " 4.9", " 5.7", " 3.9", " ", " "
